,drugbank_id,drugbank_name,pubchem_id,stitch_id_flat,umls_cui_from_label,method,concept_name,meddra_type,umls_cui_from_meddra,meddra_name
6988,DB00741,Hydrocortisone,3640,CID100003640,C0042164,text_mention,Uveitis,PT,C0042164,Uveitis
6989,DB00741,Hydrocortisone,3640,CID100003640,C0042167,text_mention,"Uveitis, Posterior",PT,C0008526,Choroiditis
6990,DB00741,Hydrocortisone,3640,CID100003640,C0043117,text_mention,"Purpura, Thrombocytopenic, Idiopathic",PT,C0043117,Idiopathic thrombocytopenic purpura
6991,DB00741,Hydrocortisone,3640,CID100003640,C0043117,text_mention,"Purpura, Thrombocytopenic, Idiopathic",PT,C0034150,Purpura
6992,DB00741,Hydrocortisone,3640,CID100003640,C0043251,text_mention,Wounds and Injuries,PT,C3263723,Injury
6993,DB00741,Hydrocortisone,3640,CID100003640,C0085655,NLP_indication,Polymyositis,PT,C0085655,Polymyositis
6994,DB00741,Hydrocortisone,3640,CID100003640,C0085669,text_mention,Acute leukemia,PT,C0085669,Acute leukaemia
6995,DB00741,Hydrocortisone,3640,CID100003640,C0085932,text_mention,"Skin Diseases, Bullous",PT,C0085932,Dermatitis bullous
6996,DB00741,Hydrocortisone,3640,CID100003640,C0151467,text_mention,Addisonian crisis,PT,C0151467,Adrenocortical insufficiency acute
6997,DB00741,Hydrocortisone,3640,CID100003640,C0154301,text_mention,Secondary thrombocytopenia,PT,C0040034,Thrombocytopenia
6998,DB00741,Hydrocortisone,3640,CID100003640,C0155067,text_mention,Corneal ulcer marginal,PT,C0010043,Ulcerative keratitis
6999,DB00741,Hydrocortisone,3640,CID100003640,C0155877,text_mention,Allergic asthma,PT,C0004096,Asthma
7000,DB00741,Hydrocortisone,3640,CID100003640,C0178416,text_mention,Hypoplastic anemia,PT,C0178416,Hypoplastic anaemia
7001,DB00741,Hydrocortisone,3640,CID100003640,C0220650,text_mention,Metastatic malignant neoplasm to brain,PT,C0220650,Brain cancer metastatic
7002,DB00741,Hydrocortisone,3640,CID100003640,C0220650,text_mention,Metastatic malignant neoplasm to brain,PT,C0686377,Metastases to central nervous system
7003,DB00741,Hydrocortisone,3640,CID100003640,C0234233,NLP_indication,Sore to touch,PT,C0234233,Tenderness
7004,DB00741,Hydrocortisone,3640,CID100003640,C0234933,text_mention,Erythema multiforme severe,PT,C0014742,Erythema multiforme
7005,DB00741,Hydrocortisone,3640,CID100003640,C0242459,text_mention,Simple Pulmonary Eosinophilia,PT,C0242459,Loeffler's syndrome
7006,DB00741,Hydrocortisone,3640,CID100003640,C0242459,text_mention,Simple Pulmonary Eosinophilia,PT,C0034068,Pulmonary eosinophilia
7007,DB00741,Hydrocortisone,3640,CID100003640,C0267390,NLP_indication,Ulcerative (chronic) proctosigmoiditis,PT,C2937222,Proctitis ulcerative
7008,DB00741,Hydrocortisone,3640,CID100003640,C0271738,text_mention,Secondary adrenocortical insufficiency,PT,C0271738,Secondary adrenocortical insufficiency
7009,DB00741,Hydrocortisone,3640,CID100003640,C0274435,text_mention,Transfusion Reaction,PT,C0274435,Transfusion reaction
7010,DB00741,Hydrocortisone,3640,CID100003640,C0332575,NLP_indication,Redness,PT,C0041834,Erythema
7011,DB00741,Hydrocortisone,3640,CID100003640,C0375359,NLP_indication,Left-sided ulcerative (chronic) colitis,PT,C0009324,Colitis ulcerative
7012,DB00741,Hydrocortisone,3640,CID100003640,C0376358,text_mention,Malignant neoplasm of prostate,PT,C0376358,Prostate cancer
7013,DB00741,Hydrocortisone,3640,CID100003640,C0409974,text_mention,Lupus Erythematosus,PT,C0024141,Systemic lupus erythematosus
7014,DB00741,Hydrocortisone,3640,CID100003640,C0877221,text_mention,Decreased erythroid precursor production,PT,C0034902,Aplasia pure red cell
7015,DB00741,Hydrocortisone,3640,CID100003640,C1260899,text_mention,"Anemia, Diamond-Blackfan",PT,C0702159,Congenital aplastic anaemia
7016,DB00741,Hydrocortisone,3640,CID100003640,C1527407,text_mention,Eosinophilic Pneumonia,PT,C1527407,Eosinophilic pneumonia
7017,DB00741,Hydrocortisone,3640,CID100003640,C1704321,text_mention,"Nephrotic Syndrome, Minimal Change",PT,C0027726,Nephrotic syndrome
7018,DB00741,Hydrocortisone,3640,CID100003640,C1761609,text_mention,Aspiration pneumonitis,PT,C0032290,Pneumonia aspiration
7019,DB00741,Hydrocortisone,3640,CID100003640,C1956391,NLP_indication,Temporal Arteritis,PT,C1956391,Temporal arteritis
7020,DB00741,Hydrocortisone,3640,CID100003640,C2937222,NLP_indication,Chronic ulcerative proctitis,PT,C2937222,Proctitis ulcerative
7021,DB00741,Hydrocortisone,3640,CID100003640,C3495559,text_mention,Juvenile arthritis,PT,C3495559,Juvenile idiopathic arthritis
7022,DB00742,Mannitol,453,CID100000453,C0004096,NLP_precondition,Asthma,PT,C0004096,Asthma
7023,DB00742,Mannitol,453,CID100000453,C0006114,NLP_indication,Cerebral Edema,PT,C1527311,Brain oedema
7024,DB00742,Mannitol,453,CID100000453,C0010674,NLP_indication,Cystic Fibrosis,PT,C0010674,Cystic fibrosis
7025,DB00742,Mannitol,453,CID100000453,C0012797,text_mention,Diuresis,PT,C0032617,Polyuria
7026,DB00742,Mannitol,453,CID100000453,C0016751,NLP_precondition,Hereditary fructose intolerance syndrome,PT,C0016751,Fructose intolerance
7027,DB00742,Mannitol,453,CID100000453,C0022660,NLP_indication,"Kidney Failure, Acute",PT,C0022660,Renal failure acute
7028,DB00742,Mannitol,453,CID100000453,C0085129,NLP_indication,Bronchial Hyperreactivity,PT,C0085129,Bronchial hyperreactivity
7029,DB00742,Mannitol,453,CID100000453,C0234708,NLP_indication,Intraocular pressure increased,PT,C0234708,Intraocular pressure increased
7030,DB00742,Mannitol,453,CID100000453,C0742078,NLP_indication,Brain mass,PT,C0742078,Brain mass
7031,DB00742,Mannitol,453,CID100000453,C0860433,text_mention,Irreversible renal failure,PT,C0022661,Renal failure chronic
7032,DB00743,Gadobenate Dimeglumine,197281,CID100197281,C0024620,text_mention,Primary malignant neoplasm of liver,PT,C0345904,Hepatic cancer
7033,DB00743,Gadobenate Dimeglumine,197281,CID100197281,C0036572,NLP_precondition,Seizures,PT,C0036572,Convulsion
7034,DB00743,Gadobenate Dimeglumine,197281,CID100197281,C0042373,text_mention,Vascular Diseases,PT,C0042373,Angiopathy
7035,DB00743,Gadobenate Dimeglumine,197281,CID100197281,C1565489,NLP_precondition,Renal Insufficiency,PT,C1565489,Renal impairment
7036,DB00743,Gadobenate Dimeglumine,197281,CID100197281,C1565489,NLP_precondition,Renal Insufficiency,PT,C0035078,Renal failure
7037,DB00743,Gadobenate Dimeglumine,197281,CID100197281,C2239176,text_mention,Liver carcinoma,PT,C0345904,Hepatic cancer
7038,DB00743,Gadobenate Dimeglumine,197281,CID100197281,C2239176,text_mention,Liver carcinoma,PT,C2239176,Hepatocellular carcinoma
7039,DB00743,Gadobenate Dimeglumine,197281,CID100197281,C2939420,text_mention,Metastatic Neoplasm,PT,C2939419,Metastatic neoplasm
7040,DB00744,Zileuton,60490,CID100060490,C0004096,NLP_indication,Asthma,PT,C0004096,Asthma
7041,DB00744,Zileuton,60490,CID100060490,C0023895,NLP_precondition,Liver diseases,PT,C0151763,Hepatocellular injury
7042,DB00744,Zileuton,60490,CID100060490,C0023895,NLP_precondition,Liver diseases,PT,C0023895,Liver disorder
7043,DB00744,Zileuton,60490,CID100060490,C0023895,NLP_precondition,Liver diseases,PT,C0239571,Foetor hepaticus
7044,DB00745,Modafinil,4236,CID100004236,C0003578,text_mention,Apnea,PT,C0003578,Apnoea
7045,DB00745,Modafinil,4236,CID100004236,C0007384,text_mention,Cataplexy,PT,C0007384,Cataplexy
7046,DB00745,Modafinil,4236,CID100004236,C0013384,text_mention,Dyskinetic syndrome,PT,C0013384,Dyskinesia
7047,DB00745,Modafinil,4236,CID100004236,C0015672,text_mention,Fatigue,PT,C0015672,Fatigue
7048,DB00745,Modafinil,4236,CID100004236,C0015672,text_mention,Fatigue,PT,C0004093,Asthenia
7049,DB00745,Modafinil,4236,CID100004236,C0027404,NLP_indication,Narcolepsy,PT,C0027404,Narcolepsy
7050,DB00745,Modafinil,4236,CID100004236,C0043012,NLP_indication,Wakefulness,PT,C1262141,Poor quality sleep
7051,DB00745,Modafinil,4236,CID100004236,C0520679,NLP_indication,"Sleep Apnea, Obstructive",PT,C0037315,Sleep apnoea syndrome
7052,DB00745,Modafinil,4236,CID100004236,C0694563,NLP_indication,Excessive daytime somnolence,PT,C2830004,Somnolence
7053,DB00745,Modafinil,4236,CID100004236,C0851578,NLP_indication,Sleep Disorders,PT,C0851578,Sleep disorder
7054,DB00745,Modafinil,4236,CID100004236,C0917799,NLP_indication,Hypersomnia,PT,C0917799,Hypersomnia
7055,DB00745,Modafinil,4236,CID100004236,C2748060,NLP_indication,Hypopnea syndrome,PT,C0037315,Sleep apnoea syndrome
7056,DB00746,Deferoxamine,2973,CID100002973,C0001122,text_mention,Acidosis,PT,C0001122,Acidosis
7057,DB00746,Deferoxamine,2973,CID100002973,C0002871,NLP_indication,Anemia,PT,C0002871,Anaemia
7058,DB00746,Deferoxamine,2973,CID100002973,C0002875,text_mention,Cooley's anemia,PT,C0005283,Thalassaemia beta
7059,DB00746,Deferoxamine,2973,CID100002973,C0002880,text_mention,Autoimmune hemolytic anemia,PT,C0002880,Autoimmune haemolytic anaemia
7060,DB00746,Deferoxamine,2973,CID100002973,C0002896,text_mention,Sideroblastic anemia,PT,C0002896,Sideroblastic anaemia
7061,DB00746,Deferoxamine,2973,CID100002973,C0005940,text_mention,Bone Diseases,PT,C0005940,Bone disorder
7062,DB00746,Deferoxamine,2973,CID100002973,C0018799,text_mention,Heart Diseases,PT,C0018799,Cardiac disorder
7063,DB00746,Deferoxamine,2973,CID100002973,C0018995,text_mention,Hemochromatosis,PT,C0018995,Haemochromatosis
7064,DB00746,Deferoxamine,2973,CID100002973,C0019114,text_mention,Hemosiderosis,PT,C0019114,Haemosiderosis
7065,DB00746,Deferoxamine,2973,CID100002973,C0020639,text_mention,Hypoproteinemia,PT,C0020639,Hypoproteinaemia
7066,DB00746,Deferoxamine,2973,CID100002973,C0022661,NLP_indication,"Kidney Failure, Chronic",PT,C0022661,Renal failure chronic
7067,DB00746,Deferoxamine,2973,CID100002973,C0035078,text_mention,Kidney Failure,PT,C0035078,Renal failure
7068,DB00746,Deferoxamine,2973,CID100002973,C0036974,NLP_indication,Shock,PT,C0036974,Shock
7069,DB00746,Deferoxamine,2973,CID100002973,C0039730,NLP_indication,Thalassemia,PT,C0039730,Thalassaemia
7070,DB00746,Deferoxamine,2973,CID100002973,C0162566,text_mention,Porphyria Cutanea Tarda,PT,C0853026,Porphyria non-acute
7071,DB00746,Deferoxamine,2973,CID100002973,C0221040,text_mention,Dialysis dementia,PT,C0149504,Toxic encephalopathy
7072,DB00746,Deferoxamine,2973,CID100002973,C0239946,text_mention,"Fibrosis, Liver",PT,C0239946,Hepatic fibrosis
7073,DB00746,Deferoxamine,2973,CID100002973,C0282193,text_mention,Iron Overload,PT,C0282193,Iron overload
7074,DB00746,Deferoxamine,2973,CID100002973,C0728899,NLP_indication,Intoxication,PT,C0032343,Poisoning
7075,DB00746,Deferoxamine,2973,CID100002973,C1739382,NLP_indication,Chronic iron overload,PT,C0282193,Iron overload
7076,DB00746,Deferoxamine,2973,CID100002973,C3495831,NLP_indication,Aluminium overload,PT,C3495831,Aluminium overload
7077,DB00747,Scopolamine,5184,CID100005184,C0001957,text_mention,Alcohol Withdrawal Delirium,PT,C0001957,Delirium tremens
7078,DB00747,Scopolamine,5184,CID100005184,C0002622,text_mention,Amnesia,PT,C0002622,Amnesia
7079,DB00747,Scopolamine,5184,CID100005184,C0022073,text_mention,Iridocyclitis,PT,C0022073,Iridocyclitis
7080,DB00747,Scopolamine,5184,CID100005184,C0026603,NLP_precondition,Motion Sickness,PT,C0026603,Motion sickness
7081,DB00747,Scopolamine,5184,CID100005184,C0026961,text_mention,Mydriasis,PT,C0026961,Mydriasis
7082,DB00747,Scopolamine,5184,CID100005184,C0027497,text_mention,Nausea,PT,C0027497,Nausea
7083,DB00747,Scopolamine,5184,CID100005184,C0036104,text_mention,secretion of saliva,PT,C0037036,Salivary hypersecretion
7084,DB00747,Scopolamine,5184,CID100005184,C0042963,text_mention,Vomiting,PT,C0042963,Vomiting
7085,DB00747,Scopolamine,5184,CID100005184,C0235238,text_mention,Cycloplegia,PT,C0152198,Accommodation disorder
7086,DB00747,Scopolamine,5184,CID100005184,C0235238,text_mention,Cycloplegia,PT,C0235238,Cycloplegia
7087,DB00748,Carbinoxamine,2564,CID100002564,C0002792,NLP_indication,anaphylaxis,PT,C0002792,Anaphylactic shock
7088,DB00748,Carbinoxamine,2564,CID100002564,C0002994,text_mention,Angioedema,PT,C0002994,Angioedema
7089,DB00748,Carbinoxamine,2564,CID100002564,C0009766,text_mention,Allergic Conjunctivitis,PT,C0009766,Conjunctivitis allergic
7090,DB00748,Carbinoxamine,2564,CID100002564,C0020517,NLP_indication,Hypersensitivity,PT,C0020517,Hypersensitivity
7091,DB00748,Carbinoxamine,2564,CID100002564,C0035457,text_mention,"Rhinitis, Allergic, Perennial",PT,C0848309,Rhinitis perennial
7092,DB00748,Carbinoxamine,2564,CID100002564,C0035460,text_mention,"Rhinitis, Vasomotor",PT,C0035460,Vasomotor rhinitis
7093,DB00748,Carbinoxamine,2564,CID100002564,C0042109,text_mention,Urticaria,PT,C0042109,Urticaria
7094,DB00748,Carbinoxamine,2564,CID100002564,C0343065,text_mention,Urticaria physical,PT,C0343065,Urticaria physical
7095,DB00748,Carbinoxamine,2564,CID100002564,C0343065,text_mention,Urticaria physical,PT,C2609041,Mechanical urticaria
7096,DB00749,Etodolac,3308,CID100003308,C0003873,NLP_indication,Rheumatoid Arthritis,PT,C0003873,Rheumatoid arthritis
7097,DB00749,Etodolac,3308,CID100003308,C0003873,NLP_indication,Rheumatoid Arthritis,PT,C0003864,Arthritis
7098,DB00749,Etodolac,3308,CID100003308,C0029408,NLP_indication,Degenerative polyarthritis,PT,C0029408,Osteoarthritis
7099,DB00749,Etodolac,3308,CID100003308,C0184567,NLP_indication,Acute onset pain,PT,C0030193,Pain
7100,DB00749,Etodolac,3308,CID100003308,C0241863,NLP_precondition,Diabetic,PT,C0011849,Diabetes mellitus
7101,DB00749,Etodolac,3308,CID100003308,C3495559,NLP_indication,Juvenile arthritis,PT,C3495559,Juvenile idiopathic arthritis
7102,DB00750,Prilocaine,4906,CID100004906,C0018790,text_mention,Cardiac Arrest,PT,C0018790,Cardiac arrest
7103,DB00750,Prilocaine,4906,CID100004906,C0022116,text_mention,Ischemia,PT,C0022116,Ischaemia
7104,DB00750,Prilocaine,4906,CID100004906,C0025637,NLP_precondition,Methemoglobinemia,PT,C0025637,Methaemoglobinaemia
7105,DB00750,Prilocaine,4906,CID100004906,C0036572,NLP_precondition,Seizures,PT,C0036572,Convulsion
7106,DB00750,Prilocaine,4906,CID100004906,C0410959,text_mention,Foetal acidosis,PT,C0410959,Foetal acidosis
7107,DB00750,Prilocaine,4906,CID100004906,C0857393,text_mention,Excitable,PT,C0085631,Agitation
7108,DB00750,Prilocaine,4906,CID100004906,C1610069,NLP_precondition,Circulatory depression,PT,C1392046,Cardiovascular insufficiency
7109,DB00751,Epinastine,3241,CID100003241,C0009766,text_mention,Allergic Conjunctivitis,PT,C0009766,Conjunctivitis allergic
7110,DB00751,Epinastine,3241,CID100003241,C0033774,text_mention,Pruritus,PT,C0033774,Pruritus
7111,DB00752,Tranylcypromine,5530,CID100005530,C0011581,text_mention,Depressive disorder,PT,C0011570,Depression
7112,DB00752,Tranylcypromine,5530,CID100005530,C0011581,text_mention,Depressive disorder,PT,C0013415,Dysthymic disorder
7113,DB00752,Tranylcypromine,5530,CID100005530,C0018379,text_mention,Guilt,PT,C0018379,Feeling guilty
7114,DB00752,Tranylcypromine,5530,CID100005530,C0024517,NLP_indication,"Major depressive disorder, single episode",PT,C1269683,Major depression
7115,DB00752,Tranylcypromine,5530,CID100005530,C0025193,NLP_indication,Melancholia,PT,C1269683,Major depression
7116,DB00752,Tranylcypromine,5530,CID100005530,C0085631,text_mention,Agitation,PT,C0085631,Agitation
7117,DB00752,Tranylcypromine,5530,CID100005530,C0231230,text_mention,Fatigability,PT,C0015672,Fatigue
7118,DB00752,Tranylcypromine,5530,CID100005530,C0233477,text_mention,Dysphoria,PT,C0233477,Dysphoria
7119,DB00752,Tranylcypromine,5530,CID100005530,C0233633,text_mention,Thought retardation,PT,C0554976,Bradyphrenia
7120,DB00752,Tranylcypromine,5530,CID100005530,C0235198,text_mention,Unable to concentrate,PT,C0233414,Disturbance in attention
7121,DB00752,Tranylcypromine,5530,CID100005530,C0235198,text_mention,Unable to concentrate,PT,C1306341,Mental disability
7122,DB00752,Tranylcypromine,5530,CID100005530,C0424000,text_mention,Feeling suicidal (finding),PT,C0424000,Suicidal ideation
7123,DB00752,Tranylcypromine,5530,CID100005530,C0424091,text_mention,Decreased interest,PT,C0424091,Decreased interest
7124,DB00752,Tranylcypromine,5530,CID100005530,C0549622,text_mention,Sexual Dysfunction,PT,C0549622,Sexual dysfunction
7125,DB00753,Isoflurane,3763,CID100003763,C0241863,NLP_precondition,Diabetic,PT,C0011849,Diabetes mellitus
7126,DB00754,Ethotoin,3292,CID100003292,C0036572,NLP_indication,Seizures,PT,C0036572,Convulsion
7127,DB00755,Tretinoin,5538,CID100005538,C0000768,text_mention,Congenital Abnormality,PT,C0000768,Congenital anomaly
7128,DB00755,Tretinoin,5538,CID100005538,C0000768,text_mention,Congenital Abnormality,PT,C0424605,Developmental delay
7129,DB00755,Tretinoin,5538,CID100005538,C0001144,NLP_indication,Acne Vulgaris,PT,C0702166,Acne
7130,DB00755,Tretinoin,5538,CID100005538,C0001175,text_mention,Acquired Immunodeficiency Syndrome,PT,C0001175,Acquired immunodeficiency syndrome
7131,DB00755,Tretinoin,5538,CID100005538,C0001175,text_mention,Acquired Immunodeficiency Syndrome,PT,C0004364,Autoimmune disorder
7132,DB00755,Tretinoin,5538,CID100005538,C0001973,NLP_precondition,"Alcoholic Intoxication, Chronic",PT,C0001973,Alcoholism
7133,DB00755,Tretinoin,5538,CID100005538,C0001973,NLP_precondition,"Alcoholic Intoxication, Chronic",PT,C0085762,Alcohol abuse
7134,DB00755,Tretinoin,5538,CID100005538,C0004096,NLP_precondition,Asthma,PT,C0004096,Asthma
7135,DB00755,Tretinoin,5538,CID100005538,C0007114,text_mention,Malignant neoplasm of skin,PT,C0007114,Skin cancer
7136,DB00755,Tretinoin,5538,CID100005538,C0010495,text_mention,Cutis Laxa,PT,C0010495,Cutis laxa
7137,DB00755,Tretinoin,5538,CID100005538,C0010666,NLP_indication,Acne cystic,PT,C0010666,Acne cystic
7138,DB00755,Tretinoin,5538,CID100005538,C0011849,NLP_precondition,Diabetes Mellitus,PT,C0011849,Diabetes mellitus
7139,DB00755,Tretinoin,5538,CID100005538,C0022602,NLP_indication,Actinic keratosis,PT,C0022602,Actinic keratosis
7140,DB00755,Tretinoin,5538,CID100005538,C0022602,NLP_indication,Actinic keratosis,PT,C0022603,Seborrhoeic keratosis
7141,DB00755,Tretinoin,5538,CID100005538,C0023321,text_mention,Lentigo,PT,C0023321,Lentigo
7142,DB00755,Tretinoin,5538,CID100005538,C0023487,text_mention,Acute Promyelocytic Leukemia,PT,C0023487,Acute promyelocytic leukaemia
7143,DB00755,Tretinoin,5538,CID100005538,C0025218,NLP_precondition,Chloasma,PT,C0025218,Chloasma
7144,DB00755,Tretinoin,5538,CID100005538,C0026986,text_mention,Dysmyelopoietic Syndromes,PT,C0026986,Myelodysplastic syndrome
7145,DB00755,Tretinoin,5538,CID100005538,C0028259,text_mention,Nodule,PT,C0028259,Nodule
7146,DB00755,Tretinoin,5538,CID100005538,C0028754,NLP_precondition,Obesity,PT,C0028754,Obesity
7147,DB00755,Tretinoin,5538,CID100005538,C0036220,text_mention,Kaposi Sarcoma,PT,C0036220,Kaposi's sarcoma
7148,DB00755,Tretinoin,5538,CID100005538,C0037286,NLP_indication,Skin Neoplasms,PT,C0037286,Neoplasm skin
7149,DB00755,Tretinoin,5538,CID100005538,C0037301,NLP_indication,Skin Wrinkling,PT,C0037301,Skin wrinkling
7150,DB00755,Tretinoin,5538,CID100005538,C0038661,text_mention,Suicide,PT,C0852733,Completed suicide
7151,DB00755,Tretinoin,5538,CID100005538,C0039446,text_mention,Telangiectasis,PT,C0039446,Telangiectasia
7152,DB00755,Tretinoin,5538,CID100005538,C0041582,text_mention,Ulcer,PT,C0041582,Ulcer
7153,DB00755,Tretinoin,5538,CID100005538,C0086132,text_mention,Depressive Symptoms,PT,C0086132,Depressive symptom
7154,DB00755,Tretinoin,5538,CID100005538,C0154251,NLP_precondition,Lipid Metabolism Disorders,PT,C0154251,Lipid metabolism disorder
7155,DB00755,Tretinoin,5538,CID100005538,C0162834,NLP_indication,Hyperpigmentation,PT,C0162834,Skin hyperpigmentation
7156,DB00755,Tretinoin,5538,CID100005538,C0221228,text_mention,Comedone,PT,C0702166,Acne
7157,DB00755,Tretinoin,5538,CID100005538,C0241157,text_mention,pustule,PT,C0085641,Rash pustular
7158,DB00755,Tretinoin,5538,CID100005538,C0263415,text_mention,Solar elastosis,PT,C0263415,Actinic elastosis
7159,DB00755,Tretinoin,5538,CID100005538,C0263415,text_mention,Solar elastosis,PT,C0920193,Photodermatosis
7160,DB00755,Tretinoin,5538,CID100005538,C0263442,text_mention,Acne conglobata,PT,C0263442,Acne conglobata
7161,DB00755,Tretinoin,5538,CID100005538,C0276535,NLP_indication,AIDS with Kaposi's sarcoma,PT,C0276535,Kaposi's sarcoma AIDS related
7162,DB00755,Tretinoin,5538,CID100005538,C0332563,text_mention,Papule,PT,C0332563,Papule
7163,DB00755,Tretinoin,5538,CID100005538,C0520893,text_mention,Localized desquamation,PT,C0237849,Skin exfoliation
7164,DB00755,Tretinoin,5538,CID100005538,C0558148,text_mention,Yellow complexion,PT,C0558148,Yellow skin
7165,DB00755,Tretinoin,5538,CID100005538,C0702166,NLP_indication,Acne,PT,C0702166,Acne
7166,DB00755,Tretinoin,5538,CID100005538,C0859038,text_mention,Skin roughness,PT,C0151908,Dry skin
7167,DB00755,Tretinoin,5538,CID100005538,C0870082,NLP_indication,Hyperkeratosis,PT,C0870082,Hyperkeratosis
7168,DB00756,Hexachlorophene,3598,CID100003598,C0009450,text_mention,Communicable Diseases,PT,C0009450,Infection
7169,DB00757,Dolasetron,3148,CID100003148,C0006826,NLP_indication,Malignant Neoplasms,PT,C0006826,Neoplasm malignant
7170,DB00757,Dolasetron,3148,CID100003148,C0007222,NLP_precondition,Cardiovascular Diseases,PT,C0007222,Cardiovascular disorder
7171,DB00757,Dolasetron,3148,CID100003148,C0027497,NLP_indication,Nausea,PT,C0027497,Nausea
7172,DB00757,Dolasetron,3148,CID100003148,C0042963,NLP_indication,Vomiting,PT,C0042963,Vomiting
7173,DB00757,Dolasetron,3148,CID100003148,C0520904,NLP_indication,Postoperative Nausea,PT,C1868752,Procedural nausea
7174,DB00758,Clopidogrel,2806,CID100002806,C0002965,NLP_indication,"Angina, Unstable",PT,C0002965,Angina unstable
7175,DB00758,Clopidogrel,2806,CID100002806,C0002965,NLP_indication,"Angina, Unstable",PT,C0002962,Angina pectoris
7176,DB00758,Clopidogrel,2806,CID100002806,C0004153,NLP_indication,Atherosclerosis,PT,C0003850,Arteriosclerosis
7177,DB00758,Clopidogrel,2806,CID100002806,C0004238,NLP_indication,Atrial Fibrillation,PT,C0004238,Atrial fibrillation
7178,DB00758,Clopidogrel,2806,CID100002806,C0007820,NLP_precondition,Cerebrovascular Disorders,PT,C0007820,Cerebrovascular disorder
7179,DB00758,Clopidogrel,2806,CID100002806,C0019080,NLP_precondition,Hemorrhage,PT,C0019080,Haemorrhage
7180,DB00758,Clopidogrel,2806,CID100002806,C0019080,NLP_precondition,Hemorrhage,PT,C0518015,Haemoglobin
7181,DB00758,Clopidogrel,2806,CID100002806,C0021308,text_mention,Infarction,PT,C0021308,Infarction
7182,DB00758,Clopidogrel,2806,CID100002806,C0022116,NLP_indication,Ischemia,PT,C0022116,Ischaemia
7183,DB00758,Clopidogrel,2806,CID100002806,C0027051,NLP_indication,Myocardial Infarction,PT,C0027051,Myocardial infarction
7184,DB00758,Clopidogrel,2806,CID100002806,C0027051,NLP_indication,Myocardial Infarction,PT,C0948089,Acute coronary syndrome
7185,DB00758,Clopidogrel,2806,CID100002806,C0027947,NLP_precondition,Neutropenia,PT,C0027947,Neutropenia
7186,DB00758,Clopidogrel,2806,CID100002806,C0038454,NLP_indication,Cerebrovascular accident,PT,C0038454,Cerebrovascular accident
7187,DB00758,Clopidogrel,2806,CID100002806,C0040034,NLP_precondition,Thrombocytopenia,PT,C0040034,Thrombocytopenia
7188,DB00758,Clopidogrel,2806,CID100002806,C0155626,NLP_indication,Acute myocardial infarction,PT,C0155626,Acute myocardial infarction
7189,DB00758,Clopidogrel,2806,CID100002806,C0268732,NLP_precondition,Nephritic syndrome,PT,C0268732,Nephritic syndrome
7190,DB00758,Clopidogrel,2806,CID100002806,C0520886,NLP_indication,ST segment elevation (finding),PT,C0520886,Electrocardiogram ST segment elevation
7191,DB00758,Clopidogrel,2806,CID100002806,C0857496,NLP_indication,Thromboembolic event,PT,C0013922,Embolism
7192,DB00758,Clopidogrel,2806,CID100002806,C0860155,text_mention,Non-Q wave MI,PT,C0027051,Myocardial infarction
7193,DB00758,Clopidogrel,2806,CID100002806,C0948008,NLP_indication,Ischemic stroke,PT,C0948008,Ischaemic stroke
7194,DB00758,Clopidogrel,2806,CID100002806,C0948089,NLP_indication,Acute Coronary Syndrome,PT,C0948089,Acute coronary syndrome
7195,DB00758,Clopidogrel,2806,CID100002806,C1704436,NLP_indication,Peripheral Arterial Diseases,PT,C1306889,Peripheral arterial occlusive disease
7196,DB00758,Clopidogrel,2806,CID100002806,C1956346,NLP_precondition,Coronary Artery Disease,PT,C1956346,Coronary artery disease
7197,DB00760,Meropenem,60706,CID100060706,C0003615,NLP_indication,Appendicitis,PT,C0003615,Appendicitis
7198,DB00760,Meropenem,60706,CID100060706,C0004610,NLP_indication,Bacteremia,PT,C0004610,Bacteraemia
7199,DB00760,Meropenem,60706,CID100060706,C0004623,NLP_indication,Bacterial Infections,PT,C0004623,Bacterial infection
7200,DB00760,Meropenem,60706,CID100060706,C0009450,NLP_indication,Communicable Diseases,PT,C0009450,Infection
7201,DB00760,Meropenem,60706,CID100060706,C0025289,NLP_indication,Meningitis,PT,C0025289,Meningitis
7202,DB00760,Meropenem,60706,CID100060706,C0031154,NLP_indication,Peritonitis,PT,C0031154,Peritonitis
7203,DB00760,Meropenem,60706,CID100060706,C0036572,NLP_precondition,Seizures,PT,C0036572,Convulsion
7204,DB00760,Meropenem,60706,CID100060706,C0036690,text_mention,Septicemia,PT,C0243026,Sepsis
7205,DB00760,Meropenem,60706,CID100060706,C0042029,text_mention,Urinary tract infection,PT,C0042029,Urinary tract infection
7206,DB00760,Meropenem,60706,CID100060706,C0085437,NLP_indication,"Meningitis, Bacterial",PT,C0085437,Meningitis bacterial
7207,DB00760,Meropenem,60706,CID100060706,C0149725,text_mention,Lower respiratory tract infection,PT,C0149725,Lower respiratory tract infection
7208,DB00760,Meropenem,60706,CID100060706,C0242172,text_mention,Pelvic Inflammatory Disease,PT,C0242172,Pelvic inflammatory disease
7209,DB00760,Meropenem,60706,CID100060706,C0275524,NLP_indication,Coinfection,PT,C0009450,Infection
7210,DB00760,Meropenem,60706,CID100060706,C0684256,text_mention,Bacterial sepsis,PT,C0684256,Bacterial sepsis
