Label_ID,From,To,Type,Annotation,Context,DO_ID,Drug,DrugName,Disease
1dcb4824-4c74-483e-8508-a1e1531e63c0.xml,1537,1550,PREF,PANIC DISORDER,"
                     |Major Depressive Disorder: |The efficacy of paroxetine extended-release tablets in the treatment of a major depressive episode was established in two 12-week controlled trials of outpatients whose diagnoses corresponded to the DSM-IV category of major depressive disorder |(see |CLINICAL PHARMACOLOGY|Clinical Trials|A major depressive episode (DSM-IV) implies a prominent and relatively persistent (nearly every day for at least 2 weeks) depressed mood or loss of interest or pleasure in nearly all activities, representing a change from previous functioning, and includes the presence of at least 5 of the following 9 symptoms during the same 2-week period: Depressed mood, markedly diminished interest or pleasure in usual activities, significant change in weight and/or appetite, insomnia or hypersomnia, psychomotor agitation or retardation, increased fatigue, feelings of guilt or worthlessness, slowed thinking or impaired concentration, a suicide attempt, or suicidal ideation.|The antidepressant action of paroxetine in hospitalized depressed patients has not been adequately studied.|Paroxetine extended-release tablets have not been systematically evaluated beyond 12 weeks in controlled clinical trials; however, the effectiveness of immediate-release paroxetine hydrochloride in maintaining a response in major depressive disorder for up to 1 year has been demonstrated in a placebo-controlled trial |(see |CLINICAL PHARMACOLOGY|Clinical Trials|(see |DOSAGE AND ADMINISTRATION|
                     |Panic Disorder: |The efficacy of paroxetine extended-release tablets was established in two 10-week trials in panic disorder patients whose diagnoses corresponded to the DSM-IV category of panic disorder |(see |CLINICAL PHARMACOLOGY|Clinical Trials|Panic disorder (DSM-IV) is characterized by recurrent unexpected panic attacks, i.e., a discrete period of intense fear or discomfort in which 4 (or more) of the following symptoms develop abruptly and reach a peak within 10 minutes: (1) palpitations, pounding heart, or accelerated heart rate; (2) sweating; (3) trembling or shaking; (4) sensations of shortness of breath or smothering; (5) feeling of choking; (6) chest pain or discomfort; (7) nausea or abdominal distress; (8) feeling dizzy, unsteady, lightheaded, or faint; (9) derealization (feelings of unreality) or depersonalization (being detached from oneself); (10) fear of losing control; (11) fear of dying; (12) paresthesias (numbness or tingling sensations); (13) chills or hot flushes.|Long-term maintenance of efficacy with the immediate-release formulation of paroxetine was demonstrated in a 3-month relapse prevention trial. In this trial, patients with panic disorder assigned to immediate-release paroxetine demonstrated a lower relapse rate compared to patients on placebo |(see |CLINICAL PHARMACOLOGY|Clinical Trials|(see |DOSAGE AND ADMINISTRATION|
                           |Social Anxiety Disorder: |The efficacy of paroxetine extended-release tablets as a treatment for social anxiety disorder has been established, in part, on the basis of extrapolation from the established effectiveness of the immediate-release formulation of paroxetine. In addition, the efficacy of paroxetine extended-release tablets was established in a 12-week trial, in adult outpatients with social anxiety disorder (DSM-IV). Paroxetine extended-release tablets have not been studied in children or adolescents with social phobia |(see |CLINICAL PHARMACOLOGY|Clinical Trials|The effectiveness of paroxetine extended-release tablets in long-term treatment of social anxiety disorder, i.e., for more than 12 weeks, has not been systematically evaluated in adequate and well-controlled trials. Therefore, the physician who elects to prescribe paroxetine extended-release tablets for extended periods should periodically re-evaluate the long-term usefulness of the drug for the individual patient |(see |DOSAGE AND ADMINISTRATION|
                           |Premenstrual Dysphoric Disorder: |The efficacy of paroxetine extended-release tablets in the treatment of PMDD has been established in 3 placebo-controlled trials |(see |CLINICAL PHARMACOLOGY|Clinical Trials|The essential features of PMDD, according to DSM-IV, include markedly depressed mood, anxiety or tension, affective lability, and persistent anger or irritability. Other features include decreased interest in usual activities, difficulty concentrating, lack of energy, change in appetite or sleep, and feeling out of control. Physical symptoms associated with PMDD include breast tenderness, headache, joint and muscle pain, bloating, and weight gain. These symptoms occur regularly during the luteal phase and remit within a few days following the onset of menses; the disturbance markedly interferes with work or school or with usual social activities and relationships with others. In making the diagnosis, care should be taken to rule out other cyclical mood disorders that may be exacerbated by treatment with an antidepressant.|The effectiveness of paroxetine extended-release tablets in long-term use, that is, for more than 3 menstrual cycles, has not been systematically evaluated in controlled trials. Therefore, the physician who elects to use paroxetine extended-release tablets for extended periods should periodically re-evaluate the long-term usefulness of the drug for the individual patient |(see |DOSAGE AND ADMINISTRATION",DOID:594,DB00715,PAROXETINE,C0030319
23ffc307-bb39-4d45-a331-3b532ef8142b.xml,189,202,PREF,PANIC DISORDER,"Sertraline tablets are indicated for the treatment of the following |[See |Clinical Studies (14)|
                     |Major depressive disorder (MDD)|Obsessive-compulsive disorder (OCD)|Panic disorder (PD)|Posttraumatic stress disorder (PTSD)|Social anxiety disorder (SAD)|Premenstrual dysphoric disorder (PMDD)|Sertraline tablets are selective serotonin reuptake inhibitor (SSRI) indicated for the treatment of (|1|
                           |Major depressive disorder (MDD)|Obsessive-compulsive disorder (OCD)|Panic disorder (PD)|Post-traumatic stress disorder (PTSD)|Social anxiety disorder (SAD)|Premenstrual dysphoric disorder (PMDD)",DOID:594,DB01104,SERTRALINE,C0030319
2cf6905b-c0b5-435f-8785-df0f74de980f.xml,285,298,PREF,PANIC DISORDER,"Venlafaxine hydrochloride extended-release capsules, USP are a serotonin and norepinephrine reuptake inhibitor (SNRI) indicated for the treatment of:|
                           |  Major Depressive Disorder (MDD)|  Generalized Anxiety Disorder (GAD)|  Social Anxiety Disorder (SAD)|  Panic Disorder (PD)|Venlafaxine hydrochloride extended-release capsules, USP are indicated for the treatment of major depressive disorder (MDD). Efficacy was established in three short-term (4, 8, and 12 weeks) and two long-term, maintenance trials.|Venlafaxine hydrochloride extended-release capsules, USP are indicated for the treatment of Generalized Anxiety Disorder (GAD). Efficacy was established in two 8-week and two 26-week placebo-controlled trials.|Venlafaxine hydrochloride extended-release capsules, USP are indicated for the treatment of Social Anxiety Disorder (SAD), also known as social phobia. Efficacy was established in four 12-week and one 26-week, placebo-controlled trials.|Venlafaxine hydrochloride extended-release capsules, USP are indicated for the treatment of Panic Disorder (PD), with or without agoraphobia. Efficacy was established in two 12-week placebo-controlled trials.",DOID:594,DB00285,VENLAFAXINE,C0030319
2d04c305-70d6-4a99-8c82-720c5398a46c.xml,956,969,PREF,PANIC DISORDER,"Alprazolam Tablets, USP (alprazolam) are indicated for the management of anxiety disorder (a condition corresponding most closely to the APA Diagnostic and Statistical Manual [DSM-III-R] diagnosis of generalized anxiety disorder) or the short- term relief of symptoms of anxiety. Anxiety or tension associated with the stress of everyday life usually does not require treatment with an anxiolytic.|Generalized anxiety disorder is characterized by unrealistic or excessive anxiety and worry (apprehensive expectation) about two or more life circumstances, for a period of 6 months or longer, during which the person has been bothered more days than not by these concerns. At least 6 of the following 18 symptoms are often present in these patients:| Motor Tension | Autonomic Hyperactivity | Vigilance and Scanning |Anxiety associated with depression is responsive to Alprazolam tablets, USP.|Alprazolam Tablets, USP is also indicated for the treatment of panic disorder, with or without agoraphobia.|Studies supporting this claim were conducted in patients whose diagnoses corresponded closely to the DSM-III-R/IV criteria for panic disorder (see| CLINICAL STUDIES|Panic disorder (DSM-IV) is characterized by recurrent unexpected panic attacks, ie, a discrete period of intense fear or discomfort in which four (or more) of the following symptoms develop abruptly and reach a peak within 10 minutes: (1) palpitations, pounding heart, or accelerated heart rate; (2) sweating; (3) trembling or shaking; (4) sensations of shortness of breath or smothering; (5) feeling of choking; (6) chest pain or discomfort; (7) nausea or abdominal distress; (8) feeling dizzy, unsteady, lightheaded, or faint; (9) derealization (feelings of unreality) or depersonalization (being detached from oneself); (10) fear of losing control; (11) fear of dying; (12) paresthesias (numbness or tingling sensations); (13) chills or hot flushes.|Demonstrations of the effectiveness of Alprazolam tablets, USP by systematic clinical study are limited to 4 months duration for anxiety disorder and 4 to 10 weeks duration for panic disorder; however, patients with panic disorder have been treated on an open basis for up to 8 months without apparent loss of benefit. The physician should periodically reassess the usefulness of the drug for the individual patient.",DOID:594,DB00404,alprazolam,C0030319
30ba8c3a-83e1-4046-8809-2b8b54e0beb8.xml,252,265,PREF,PANIC DISORDER,"
                     |Seizure Disorders: |In some studies, up to 30% of patients have shown a loss of anticonvulsant activity, often within 3 months of administration. In some cases, dosage adjustment may reestablish efficacy.|
                     |Panic Disorder: |The efficacy of clonazepam was established in two 6- to 9-week trials in panic disorder patients whose diagnoses corresponded to the DSM-IIIR category of panic disorder (see |CLlNICAL PHARMACOLOGY: Clinical Trials|Panic disorder (DSM-IV) is characterized by recurrent unexpected panic attacks, ie, a discrete period of intense fear or discomfort in which four (or more) of the following symptoms develop abruptly and reach a peak within 10 minutes: (1) palpitations, pounding heart or accelerated heart rate; (2) sweating; (3) trembling or shaking; (4) sensations of shortness of breath or smothering; (5) feeling of choking; (6) chest pain or discomfort; (7) nausea or abdominal distress; (8) feeling dizzy, unsteady, lightheaded or faint; (9) derealization (feelings of unreality) or depersonalization (being detached from oneself); (10) fear of losing control; (11) fear of dying; (12) paresthesias (numbness or tingling sensations); (13) chills or hot flushes.|The effectiveness of clonazepam in long-term use, that is, for more than 9 weeks, has not been systematically studied in controlled clinical trials. The physician who elects to use clonazepam for extended periods should periodically reevaluate the long-term usefulness of the drug for the individual patient (see |DOSAGE AND ADMINISTRATION",DOID:594,DB01068,CLONAZEPAM,C0030319
015d1a9a-ce68-4289-b27e-b1b462b5574f.xml,198,205,PREF,EPILEPSY,"['Gabapentin is indicated for:', '•Adjunctive therapy in the treatment of partial onset seizures, with and without secondary generalization, in adults and pediatric patients 3 years and older with epilepsy', 'Gabapentin is indicated for: ', None, '(1)', None]",DOID:1826,DB00996,GABAPENTIN,C0014547
027d1527-b473-4d5d-9cc2-b541c0ad544f.xml,72,79,PREF,EPILEPSY,"Topiramate is indicated for: |
                           |Monotherapy epilepsy: Initial monotherapy in patients ≥ 2 years of age with partial onset or primary      generalized tonic-clonic seizures (
          
  
     
          
  
     |1.1|Adjunctive therapy epilepsy: Adjunctive therapy for adults and pediatric patients (2 to 16 years of age) with      partial onset seizures or primary generalized tonic-clonic seizures, and in patients ≥2 years of age with seizures associated with      Lennox-Gastaut syndrome (LGS) (
          
  
     
          
  
     |1.2|Topiramate tablets, USP are indicated as initial monotherapy in patients 2 years of age and older with partial onset or primary generalized tonic-clonic seizures. Safety and effectiveness in patients who were converted to monotherapy from a previous regimen of other anticonvulsant drugs have not been established in controlled trials 
         
 
  
         
 
  |[see Clinical Studies (
          
  
   
          
  
   |14.1|Topiramate tablets, USP are indicated as adjunctive therapy for adults and pediatric patients ages 2 to 16 years with partial onset seizures or primary generalized tonic-clonic seizures, and in patients  2 years of age and older with seizures associated with Lennox-Gastaut syndrome 
         
 
  
         
 
  |[see Clinical Studies (
          
  
   
          
  
   |14.2",DOID:1826,DB00273,TOPIRAMATE,C0014547
027d1527-b473-4d5d-9cc2-b541c0ad544f.xml,72,79,PREF,EPILEPSY,"Topiramate is indicated for: |
                           |Monotherapy epilepsy: Initial monotherapy in patients ≥ 2 years of age with partial onset or primary      generalized tonic-clonic seizures (
          
  
     
          
  
     |1.1|Adjunctive therapy epilepsy: Adjunctive therapy for adults and pediatric patients (2 to 16 years of age) with      partial onset seizures or primary generalized tonic-clonic seizures, and in patients ≥2 years of age with seizures associated with      Lennox-Gastaut syndrome (LGS) (
          
  
     
          
  
     |1.2|Topiramate tablets, USP are indicated as initial monotherapy in patients 2 years of age and older with partial onset or primary generalized tonic-clonic seizures. Safety and effectiveness in patients who were converted to monotherapy from a previous regimen of other anticonvulsant drugs have not been established in controlled trials 
         
 
  
         
 
  |[see Clinical Studies (
          
  
   
          
  
   |14.1|Topiramate tablets, USP are indicated as adjunctive therapy for adults and pediatric patients ages 2 to 16 years with partial onset seizures or primary generalized tonic-clonic seizures, and in patients  2 years of age and older with seizures associated with Lennox-Gastaut syndrome 
         
 
  
         
 
  |[see Clinical Studies (
          
  
   
          
  
   |14.2",DOID:1826,DB00273,TOPIRAMATE,C0014549
027d1527-b473-4d5d-9cc2-b541c0ad544f.xml,72,79,PREF,EPILEPSY,"Topiramate is indicated for: |
                           |Monotherapy epilepsy: Initial monotherapy in patients ≥ 2 years of age with partial onset or primary      generalized tonic-clonic seizures (
          
  
     
          
  
     |1.1|Adjunctive therapy epilepsy: Adjunctive therapy for adults and pediatric patients (2 to 16 years of age) with      partial onset seizures or primary generalized tonic-clonic seizures, and in patients ≥2 years of age with seizures associated with      Lennox-Gastaut syndrome (LGS) (
          
  
     
          
  
     |1.2|Topiramate tablets, USP are indicated as initial monotherapy in patients 2 years of age and older with partial onset or primary generalized tonic-clonic seizures. Safety and effectiveness in patients who were converted to monotherapy from a previous regimen of other anticonvulsant drugs have not been established in controlled trials 
         
 
  
         
 
  |[see Clinical Studies (
          
  
   
          
  
   |14.1|Topiramate tablets, USP are indicated as adjunctive therapy for adults and pediatric patients ages 2 to 16 years with partial onset seizures or primary generalized tonic-clonic seizures, and in patients  2 years of age and older with seizures associated with Lennox-Gastaut syndrome 
         
 
  
         
 
  |[see Clinical Studies (
          
  
   
          
  
   |14.2",DOID:1826,DB00273,TOPIRAMATE,C0037769
05296bf5-17d9-4ecc-8ab5-c1176c991ae9.xml,61,68,PREF,EPILEPSY,"Lamotrigine is indicated for: |
                           |Epilepsy|adjunctive therapy in patients aged 2 years and older:|
                           |Partial-onset seizures. |primary generalized tonic-clonic seizures.|generalized seizures of Lennox-Gastaut syndrome.      (|1.1|
                           |Epilepsy—monotherapy in patients aged 16 years and older:|Conversion to monotherapy in patients with partial-onset seizures who are receiving treatment with carbamazepine, phenytoin, phenobarbital, primidone, or valproate as the single AED. (|1.1|
                           |Bipolar disorder:|Maintenance treatment of bipolar I disorder to delay the time to occurrence of mood episodes in patients treated for acute mood episodes with standard therapy. (|1.2|
                           |Limitations of Use:|Treatment of acute manic or mixed episodes is not recommended. Effectiveness of lamotrigine in the acute treatment of mood episodes has not been established.|
                           |
                              |Adjunctive Therapy|Lamotrigine is indicated as adjunctive therapy for the following seizure types in patients aged 2 years and older: |
                           |partial-onset seizures.|primary generalized tonic-clonic seizures (PGTC) seizures.      |generalized seizures of Lennox-Gastaut syndrome.|
                           |
                              |Monotherapy|Lamotrigine is indicated for conversion to monotherapy in adults (aged 16 years and older) with partial-onset seizures who are receiving treatment with carbamazepine, phenytoin, phenobarbital, primidone, or valproate as the single antiepileptic drug (AED). |Safety and effectiveness of lamotrigine have not been established (1) as initial monotherapy; (2) for conversion to monotherapy from AEDs other than carbamazepine, phenytoin, phenobarbital, primidone, or valproate; or (3) for simultaneous conversion to monotherapy from 2 or more concomitant AEDs. |Lamotrigine is indicated for the maintenance treatment of bipolar I disorder to delay the time to occurrence of mood episodes (depression, mania, hypomania, mixed episodes) in patients treated for acute mood episodes with standard therapy [see |CLINICAL STUDIES|(|14.1|
                           |Limitations of Use |Treatment of acute manic or mixed episodes is not recommended. Effectiveness of lamotrigine in the acute treatment of mood episodes has not been established.",DOID:1826,DB00555,LAMOTRIGINE,C0014544
05296bf5-17d9-4ecc-8ab5-c1176c991ae9.xml,61,68,PREF,EPILEPSY,"Lamotrigine is indicated for: |
                           |Epilepsy|adjunctive therapy in patients aged 2 years and older:|
                           |Partial-onset seizures. |primary generalized tonic-clonic seizures.|generalized seizures of Lennox-Gastaut syndrome.      (|1.1|
                           |Epilepsy—monotherapy in patients aged 16 years and older:|Conversion to monotherapy in patients with partial-onset seizures who are receiving treatment with carbamazepine, phenytoin, phenobarbital, primidone, or valproate as the single AED. (|1.1|
                           |Bipolar disorder:|Maintenance treatment of bipolar I disorder to delay the time to occurrence of mood episodes in patients treated for acute mood episodes with standard therapy. (|1.2|
                           |Limitations of Use:|Treatment of acute manic or mixed episodes is not recommended. Effectiveness of lamotrigine in the acute treatment of mood episodes has not been established.|
                           |
                              |Adjunctive Therapy|Lamotrigine is indicated as adjunctive therapy for the following seizure types in patients aged 2 years and older: |
                           |partial-onset seizures.|primary generalized tonic-clonic seizures (PGTC) seizures.      |generalized seizures of Lennox-Gastaut syndrome.|
                           |
                              |Monotherapy|Lamotrigine is indicated for conversion to monotherapy in adults (aged 16 years and older) with partial-onset seizures who are receiving treatment with carbamazepine, phenytoin, phenobarbital, primidone, or valproate as the single antiepileptic drug (AED). |Safety and effectiveness of lamotrigine have not been established (1) as initial monotherapy; (2) for conversion to monotherapy from AEDs other than carbamazepine, phenytoin, phenobarbital, primidone, or valproate; or (3) for simultaneous conversion to monotherapy from 2 or more concomitant AEDs. |Lamotrigine is indicated for the maintenance treatment of bipolar I disorder to delay the time to occurrence of mood episodes (depression, mania, hypomania, mixed episodes) in patients treated for acute mood episodes with standard therapy [see |CLINICAL STUDIES|(|14.1|
                           |Limitations of Use |Treatment of acute manic or mixed episodes is not recommended. Effectiveness of lamotrigine in the acute treatment of mood episodes has not been established.",DOID:1826,DB00555,LAMOTRIGINE,C0014547
07198d24-7b0a-487c-bdb3-82dd16ca909b.xml,249,256,PREF,EPILEPSY,"Levetiracetam injection is indicated for adjunctive therapy, as an alternative when oral administration is temporarily not feasible, in the treatment of:|
                           |Partial onset seizures in patients 1 month of age and older with epilepsy |(1.1)| Myoclonic seizures in patients 12 years of age and older with juvenile myoclonic epilepsy |(1.2)| Primary generalized tonic-clonic seizures in patients 6 years of age and older with idiopathic generalized epilepsy |(1.3)|Levetiracetam injection is indicated as adjunctive therapy in the treatment of partial onset seizures in adults and children 1 month of age and older with epilepsy. Levetiracetam injection is for intravenous use only as an alternative for patients when oral administration is temporarily not feasible.|Levetiracetam injection is indicated as adjunctive therapy in the treatment of myoclonic seizures in adults and adolescents 12 years of age and older with juvenile myoclonic epilepsy. Levetiracetam injection is for intravenous use only as an alternative for patients when oral administration is temporarily not feasible.|Levetiracetam injection is indicated as adjunctive therapy in the treatment of primary generalized tonic-clonic seizures in adults and children 6 years of age and older with idiopathic generalized epilepsy. Levetiracetam injection is for intravenous use only as an alternative for patients when oral administration is temporarily not feasible.",DOID:1826,DB01202,LEVETIRACETAM,C0014547
09f86269-2e96-4566-8618-b73baf128bcc.xml,3165,3172,PREF,EPILEPSY,"Divalproex sodium extended-release tablets are indicated for:|
                           |Acute treatment of manic or mixed episodes associated with bipolar disorder, with or without psychotic features (|1.1|Monotherapy and adjunctive therapy of complex partial seizures and simple and complex absence seizures; adjunctive therapy in patients with multiple seizure types that include absence seizures (|1.2|Prophylaxis of migraine headaches (|1.3|Divalproex sodium extended-release tablets are a valproate and are indicated for the treatment of acute manic or mixed episodes associated with bipolar disorder, with or without psychotic features. A manic episode is a distinct period of abnormally and persistently elevated, expansive, or irritable mood. Typical symptoms of mania include pressure of speech, motor hyperactivity, reduced need for sleep, flight of ideas, grandiosity, poor judgment, aggressiveness, and possible hostility. A mixed episode is characterized by the criteria for a manic episode in conjunction with those for a major depressive episode (depressed mood, loss of interest or pleasure in nearly all activities).|The efficacy of divalproex sodium extended-release tablets are based in part on studies of divalproex sodium delayed-release tablets in this indication, and was confirmed in a 3-week trial with patients meeting DSM-IV TR criteria for bipolar I disorder, manic or mixed type, who were hospitalized for acute mania |[see |Clinical Studies (14.1)|The effectiveness of valproate for long-term use in mania, i.e., more than 3 weeks, has not been demonstrated in controlled clinical trials. Therefore, healthcare providers who elect to use divalproex sodium extended-release tablets for extended periods should continually reevaluate the long-term risk-benefits of the drug for the individual patient.|Divalproex sodium extended-release tablets are indicated as monotherapy and adjunctive therapy in the treatment of adult patients and pediatric patients down to the age of 10 years with complex partial seizures that occur either in isolation or in association with other types of seizures. Divalproex sodium extended-release tablets are also indicated for use as sole and adjunctive therapy in the treatment of simple and complex absence seizures in adults and children 10 years of age or older, and adjunctively in adults and children 10 years of age or older with multiple seizure types that include absence seizures.|Simple absence is defined as very brief clouding of the sensorium or loss of consciousness accompanied by certain generalized epileptic discharges without other detectable clinical signs. Complex absence is the term used when other signs are also present.|Divalproex sodium extended-release tablets are indicated for prophylaxis of migraine headaches. There is no evidence that divalproex sodium extended-release tablets are useful in the acute treatment of migraine headaches.|Because of the risk to the fetus of decreased IQ, neurodevelopmental disorders, neural tube defects, and other major congenital malformations, which may occur very early in pregnancy, valproate should not be used to treat women with epilepsy or bipolar disorder who are pregnant or who plan to become pregnant unless other medications have failed to provide adequate symptom control or are otherwise unacceptable. Valproate should not be administered to a woman of childbearing potential unless other medications have failed to provide adequate symptom control or are otherwise unacceptable |[see |Warnings and Precautions (5.2|5.3|5.4|Use in Specific Populations (8.1)|Patient Counseling Information (17)|For prophylaxis of migraine headaches, divalproex sodium extended-release tablets are contraindicated in women who are pregnant and in women of childbearing potential who are not using effective contraception |[see |Contraindications (4)",DOID:1826,DB00313,VALPROIC ACID,C0014544
09f86269-2e96-4566-8618-b73baf128bcc.xml,3165,3172,PREF,EPILEPSY,"Divalproex sodium extended-release tablets are indicated for:|
                           |Acute treatment of manic or mixed episodes associated with bipolar disorder, with or without psychotic features (|1.1|Monotherapy and adjunctive therapy of complex partial seizures and simple and complex absence seizures; adjunctive therapy in patients with multiple seizure types that include absence seizures (|1.2|Prophylaxis of migraine headaches (|1.3|Divalproex sodium extended-release tablets are a valproate and are indicated for the treatment of acute manic or mixed episodes associated with bipolar disorder, with or without psychotic features. A manic episode is a distinct period of abnormally and persistently elevated, expansive, or irritable mood. Typical symptoms of mania include pressure of speech, motor hyperactivity, reduced need for sleep, flight of ideas, grandiosity, poor judgment, aggressiveness, and possible hostility. A mixed episode is characterized by the criteria for a manic episode in conjunction with those for a major depressive episode (depressed mood, loss of interest or pleasure in nearly all activities).|The efficacy of divalproex sodium extended-release tablets are based in part on studies of divalproex sodium delayed-release tablets in this indication, and was confirmed in a 3-week trial with patients meeting DSM-IV TR criteria for bipolar I disorder, manic or mixed type, who were hospitalized for acute mania |[see |Clinical Studies (14.1)|The effectiveness of valproate for long-term use in mania, i.e., more than 3 weeks, has not been demonstrated in controlled clinical trials. Therefore, healthcare providers who elect to use divalproex sodium extended-release tablets for extended periods should continually reevaluate the long-term risk-benefits of the drug for the individual patient.|Divalproex sodium extended-release tablets are indicated as monotherapy and adjunctive therapy in the treatment of adult patients and pediatric patients down to the age of 10 years with complex partial seizures that occur either in isolation or in association with other types of seizures. Divalproex sodium extended-release tablets are also indicated for use as sole and adjunctive therapy in the treatment of simple and complex absence seizures in adults and children 10 years of age or older, and adjunctively in adults and children 10 years of age or older with multiple seizure types that include absence seizures.|Simple absence is defined as very brief clouding of the sensorium or loss of consciousness accompanied by certain generalized epileptic discharges without other detectable clinical signs. Complex absence is the term used when other signs are also present.|Divalproex sodium extended-release tablets are indicated for prophylaxis of migraine headaches. There is no evidence that divalproex sodium extended-release tablets are useful in the acute treatment of migraine headaches.|Because of the risk to the fetus of decreased IQ, neurodevelopmental disorders, neural tube defects, and other major congenital malformations, which may occur very early in pregnancy, valproate should not be used to treat women with epilepsy or bipolar disorder who are pregnant or who plan to become pregnant unless other medications have failed to provide adequate symptom control or are otherwise unacceptable. Valproate should not be administered to a woman of childbearing potential unless other medications have failed to provide adequate symptom control or are otherwise unacceptable |[see |Warnings and Precautions (5.2|5.3|5.4|Use in Specific Populations (8.1)|Patient Counseling Information (17)|For prophylaxis of migraine headaches, divalproex sodium extended-release tablets are contraindicated in women who are pregnant and in women of childbearing potential who are not using effective contraception |[see |Contraindications (4)",DOID:1826,DB00313,VALPROIC ACID,C0014553
2fa22924-2a18-4c62-81a8-4d82058f3ea4.xml,109,116,PREF,EPILEPSY,Zonisamide capsules are indicated as adjunctive therapy in the treatment of partial seizures in adults with epilepsy.,DOID:1826,DB00909,ZONISAMIDE,C0014547
37259973-7dae-4ca8-b34c-524c90d5ea0a.xml,237,244,PREF,EPILEPSY,"['Oxcarbazepine tablets are indicated for use as monotherapy or adjunctive therapy in the treatment of partial seizures in adults and as monotherapy in the treatment of partial seizures in pediatric patients aged 4 years and above with epilepsy, and as adjunctive therapy in pediatric patients aged 2 years and above with partial seizures.', 'Oxcarbazepine is indicated for: ', '\n                           ', 'Adults: Monotherapy or adjunctive therapy in the treatment of partial seizures ', 'Pediatrics:', '-Monotherapy in the treatment of partial seizures in children 4 to 16 years', None]",DOID:1826,DB00776,OXCARBAZEPINE,C0014547
82cf8dd0-eefa-5871-e053-2991aa0a38cf.xml,66,73,PREF,EPILEPSY,Ethosuximide is indicated for the control of absence (petit mal) epilepsy.,DOID:1826,DB00593,ETHOSUXIMIDE,C0014553
016d65c3-fff2-4e0c-9025-e2083cfa6a1f.xml,865,879,SYN,GOUTY ARTHRITIS,"Prednisone tablets, USP are indicated in the following conditions:|
                     |Endocrine Disorders|Primary or secondary adrenocortical insufficiency (hydrocortisone or cortisone is the first choice; synthetic analogs may be used in conjunction with mineralocorticoids where applicable; in infancy mineralocorticoid supplementation is of particular importance); congenital adrenal hyperplasia; hypercalcemia associated with cancer; nonsuppurative thyroiditis.|
                     |Rheumatic Disorders|As adjunctive therapy for short-term administration (to tide the patient over an acute episode or exacerbation) in: psoriatic arthritis, rheumatoid arthritis, including juvenile rheumatoid arthritis (selected cases may require low-dose  maintenance therapy), ankylosing spondylitis, acute and subacute bursitis, acute nonspecific tenosynovitis, acute gouty arthritis, post-traumatic osteoarthritis, synovitis of osteoarthritis, epicondylitis.|
                     |Collagen Diseases|During an exacerbation or as maintenance therapy in selected cases of: systemic lupus erythematosus, systemic dermatomyositis (polymyositis),  acute rheumatic carditis.|
                     |Dermatologic Diseases|Pemphigus; bullous dermatitis herpetiformis; severe erythema multiforme (Stevens-Johnson syndrome); exfoliative dermatitis; mycosis fungoides; severe psoriasis; severe seborrheic dermatitis.|
                     |Allergic States|Control of severe or incapacitating allergic conditions intractable to adequate trials  of conventional treatment: seasonal or perennial allergic rhinitis; bronchial asthma; contact dermatitis; atopic dermatitis; serum sickness; drug hypersensitivity reactions.|
                     |Ophthalmic Diseases |Severe acute and chronic allergic and inflammatory  processes involving the eye and its adnexa  such as: allergic corneal marginal ulcers, herpes zoster ophthalmicus, anterior segment inflammation, diffuse posterior uveitis and choroiditis, sympathetic ophthalmia, allergic conjunctivitis, keratitis, chorioretinitis, optic neuritis, iritis and iridocyclitis.|
                     |Respiratory Diseases |Symptomatic sarcoidosis; Loeffler’s syndrome not manageable by other means; berylliosis; fulminating or disseminated pulmonary tuberculosis when used concurrently with appropriate antituberculous chemotherapy; aspiration pneumonitis.|
                     |Hematologic Disorders |Idiopathic thrombocytopenic purpura in adults; secondary thrombocytopenia in adults; acquired (autoimmune) hemolytic anemia; erythroblastopenia (RBC anemia); congenital (erythroid) hypoplastic anemia.|
                     |Neoplastic Diseases |For palliative management of: leukemias and lymphomas in adults, acute leukemia of childhood.|
                     |Edematous States |To induce a diuresis or remission of proteinuria in the nephrotic syndrome, without uremia, of the idiopathic type or that due to lupus erythematosus.|
                     |Gastrointestinal Diseases |To tide the patient over a critical period of the disease in: ulcerative colitis, regional enteritis.|
                     |Miscellaneous|Tuberculous meningitis with subarachnoid block or impending block when used concurrently with appropriate antituberculous chemotherapy; trichinosis with neurologic or myocardial involvement.",DOID:13189,DB00635,PREDNISONE,C0003868
