Annotation,Context,DO_ID,Disease,Drug,DrugName,From,Label_ID,Prob,To,Type
CORONARY ARTERY DISEASE,"['\n                  Amlodipine besylate tablets, USP is a calcium channel blocker and may be used alone or in combination with other antihypertensive and antianginal agents for the treatment of: \n                ', '\n                           ', '\n                    Hypertension (', '1.1', '\n                                 ', '\tAmlodipine besylate tablets, USP are indicated for the treatment of hypertension, to lower blood pressure. Lowering blood pressure reduces the risk of fatal and nonfatal cardiovascular events, primarily strokes and myocardial infarctions. ', '\n                    Coronary Artery Disease (', '1.2', '\n                                 ', 'Chronic Stable Angina', 'Vasospastic Angina (Prinzmetal’s or Variant Angina)', 'Angiographically Documented Coronary Artery Disease in patients without heart failure or an ejection fraction < 40%', '\n                  Amlodipine besylate tablets, USP are indicated for the treatment of hypertension, to lower blood pressure. Lowering blood pressure reduces the risk of fatal and nonfatal cardiovascular events, primarily strokes and myocardial infarctions. These benefits have been seen in controlled trials of antihypertensive drugs from a wide variety of pharmacologic classes including amlodipine besylate tablets.', 'Control of high blood pressure should be part of comprehensive cardiovascular risk management, including, as appropriate, lipid control, diabetes management, antithrombotic therapy, smoking cessation, exercise, and limited sodium intake. Many patients will require more than one drug to achieve blood pressure goals. For specific advice on goals and management, see published guidelines, such as those of the National High Blood Pressure Education Program’s Joint National Committee on Prevention, Detection, Evaluation, and Treatment of High Blood Pressure (JNC).', 'Numerous antihypertensive drugs, from a variety of pharmacologic classes and with different mechanisms of action, have been shown in randomized controlled trials to reduce cardiovascular morbidity and mortality, and it can be concluded that it is blood pressure reduction, and not some other pharmacologic property of the drugs, that is largely responsible for those benefits. The largest and most consistent cardiovascular outcome benefit has been a reduction in the risk of stroke, but reductions in myocardial infarction and cardiovascular mortality also have been seen regularly. ', 'Elevated systolic or diastolic pressure causes increased cardiovascular risk, and the absolute risk increase per mmHg is greater at higher blood pressures, so that even modest reductions of severe hypertension can provide substantial benefit. Relative risk reduction from blood pressure reduction is similar across populations with varying absolute risk, so the absolute benefit is greater in patients who are at higher risk independent of their hypertension (for example, patients with diabetes or hyperlipidemia), and such patients would be expected to benefit from more aggressive treatment to a lower blood pressure goal.  ', 'Some antihypertensive drugs have smaller blood pressure effects (as monotherapy) in black patients, and many antihypertensive drugs have additional approved indications and effects (e.g., on angina, heart failure, or diabetic kidney disease). These considerations may guide selection of therapy. ', 'Amlodipine besylate tablets may be used alone or in combination with other antihypertensive agents. ', '\n                           ', 'Chronic Stable Angina  ', None, '\n                           ', 'Vasospastic Angina (Prinzmetal’s or Variant Angina) ', None, '\n                           ', 'Angiographically Documented CAD  ', None]",DOID:3393,C0010068,DB00381,AMLODIPINE,606,3a5eddc8-b007-4e6f-8229-f156c2dbfe07.xml,0.1,628,PREF
BIPOLAR DISORDER,"Ziprasidone hydrochloride capsules are an atypical antipsychotic. In choosing among treatments, prescribers should be aware of the capacity of ziprasidone hydrochloride to prolong the QT interval and may consider the use of other drugs first (|5.3|Ziprasidone hydrochloride capsules are indicated as an oral formulation for the: |
                           |Treatment of schizophrenia.|Acute treatment as monotherapy of manic or mixed episodes associated with bipolar I disorder.|Maintenance treatment of bipolar I disorder as an adjunct to lithium or valproate.|Ziprasidone hydrochloride capsules are indicated for the treatment of schizophrenia,as monotherapy for the acute treatment of bipolar manic or mixed episodes, and as an adjunct to lithium or valproate for the maintenance treatment of bipolar disorder. When deciding among the alternative treatments available for the condition needing treatment, the prescriber should consider the finding of ziprasidone's greater capacity to prolong the QT/QTc interval compared to several other antipsychotic drugs |[see |WARNINGS AND PRECAUTIONS (5.3)|[see |WARNINGS AND PRECAUTIONS (5.3)|
                           |Schizophrenia |•    Ziprasidone hydrochloride capsules are indicated for the treatment of schizophrenia in adults |[see CLINICAL STUDIES (|14.1|
                           |Bipolar I Disorder (Acute Mixed or Manic Episodes and Maintenance Treatment as an Adjunct to Lithium or Valproate)|•    Ziprasidone hydrochloride capsules are indicated as monotherapy for the acute treatment of adults with manic or mixed episodes associated with bipolar I disorder |[see Clinical Studies (|14.2|•    Ziprasidone hydrochloride capsules are indicated as an adjunct to lithium or valproate for the maintenance treatment of bipolar I disorder in adults |[see Clinical Studies (|14.2",DOID:3312,C0005587,DB00246,ZIPRASIDONE,799,0b50c163-07f6-4c8b-995b-a00476a95848.xml,0.1,814,PREF
CORONARY ARTERY DISEASE,Isosorbide Mononitrate Extended-Release Tablets are indicated for the prevention of angina pectoris due to coronary artery disease. The onset of action of oral isosorbide mononitrate is not sufficiently rapid for this product to be useful in aborting an acute anginal episode.,DOID:3393,C0010068,DB01020,ISOSORBIDE MONONITRATE,108,2e4c1af2-ecdd-4616-a0e5-1fea0ec75bb8.xml,0.1,130,PREF
HYPERTENSION,"['Phentermine hydrochloride Tablets are indicated as a short-term (a few weeks) adjunct in a regimen of weight reduction based on exercise, behavioral modification and caloric restriction in the management of exogenous obesity for patients with an initial body mass index ≥ 30 kg/m\n       \n \n  ', '2', '2', 'Below is a chart of body mass index (BMI) based on various heights and weights.', ""BMI is calculated by taking the patient's weight, in kilograms (kg), divided by the patient's height, in meters (m), squared. Metric conversions are as follows: pounds ÷ 2.2 = kg; inches × 0.0254 = meters."", '\n                     ', 'BODY MASS INDEX (BMI), kg/m\n        \n  \n   ', '2', None, None, None, None, None, None, None, '\n                        ', '\n                           ', 'Weight (pounds)', 'Height (feet, inches)', '\n                           ', '5\'0""', '5\'3""', '5\'6""', '5\'9""', '6\'0""', '6\'3""', '\n                        ', '\n                           ', '140', '27', '25', '23', '21', '19', '18', '\n                           ', '150', '29', '27', '24', '22', '20', '19', '\n                           ', '160', '31', '28', '26', '24', '22', '20', '\n                           ', '170', '33', '30', '28', '25', '23', '21', '\n                           ', '180', '35', '32', '29', '27', '25', '23', '\n                           ', '190', '37', '34', '31', '28', '26', '24', '\n                           ', '200', '39', '36', '32', '30', '27', '25', '\n                           ', '210', '41', '37', '34', '31', '29', '26', '\n                           ', '220', '43', '39', '36', '33', '30', '28', '\n                           ', '230', '45', '41', '37', '34', '31', '29', 'The limited usefulness of agents of this class, including phentermine, [\n       \n \n  ', 'see \n        \n  \n   ', 'Clinical Pharmacology (12.1', '12.2)', 'Phentermine Hydrochloride is a sympathomimetic amine anorectic indicated as a short-term adjunct (a few weeks) in a regimen of weight reduction based on exercise, behavioral modification and caloric restriction in the management of exogenous obesity for patients with an initial body mass index ≥ 30 kg/m2, or ≥ 27 kg/m2 in the presence of other risk factors (e.g., controlled hypertension, diabetes, hyperlipidemia). (\n         \n \n    ', '1', 'The limited usefulness of agents of this class, including phentermine hydrochloride, should be measured against possible risk factors inherent in their use. (\n         \n \n    ', '1']",DOID:10763,C0013537,DB00191,PHENTERMINE,2248,813f27b2-02b2-f7ae-e053-2a91aa0a7409.xml,0.1,2259,PREF
BREAST CANCER,"Dexrazoxane for Injection is indicated for reducing the incid ence and severity of cardiomyopathy associated with doxorubicin ad m inistration in wo men with  metastatic breast cancer who have received a cu mulative doxorubicin dose of 300 mg / m
       
 
  |2| [see Warnings and Precautions (5.2 ) ]|Dexrazoxane for Injection is a cytoprotective agent indicated for reducing the incidence and severity of cardiomyopathy associated with doxorubicin administration in women with metastatic breast cancer who have received a cumulative doxorubicin dose of 300 mg/m2 and who will continue to receive doxorubicin therapy to maintain tumor control. Do not use Dexrazoxane for Injection with doxorubicin initiation. (
         
 
    |1",DOID:1612,C1134719,DB00380,DEXRAZOXANE,171,82e7ebfc-8e49-6163-e053-2991aa0a68c9.xml,0.09,183,PREF
MALARIA,"Quinine sulfate capsules, USP are an antimalarial drug indicated only for treatment of uncomplicated 
  |Plasmodium falciparum |see 
   |Clinical Studies (14)|Quinine sulfate oral capsules are not approved for:|
                     |Treatment of severe or complicated 
   |P. falciparum|Prevention of malaria.|Treatment or prevention of nocturnal leg cramps [
   |see 
    |Warnings and Precautions (5.1)|Quinine sulfate is a cinchona alkaloid indicated for treatment of uncomplicated 
    |Plasmodium falciparum |1",DOID:12365,C0024534,DB00468,QUININE,303,83e4f9a3-d858-698e-e053-2991aa0a8b40.xml,0.09,309,PREF
HYPERTENSION,Brimonidine tartrate ophthalmic solution 0.2% is an alpha adrenergic agonist indicated for lowering intraocular pressure (IOP) in patients with open-angle glaucoma or ocular hypertension.|Brimonidine tartrate ophthalmic solution 0.2% is indicated for lowering intraocular pressure (IOP) in patients with open-angle glaucoma or ocular hypertension. |The IOP lowering efficacy of Brimonidine tartrate ophthalmic solution diminishes over time in some patients. This loss of effect appears with a variable time of onset in each patient and should be closely monitored. ,DOID:10763,C0024588,DB00484,BRIMONIDINE,175,eafce59d-7034-492f-9229-3e2d00045ff9.xml,0.09,186,PREF
HYPERTENSION,"['Phentermine hydrochloride Tablets are indicated as a short-term (a few weeks) adjunct in a regimen of weight reduction based on exercise, behavioral modification and caloric restriction in the management of exogenous obesity for patients with an initial body mass index ≥ 30 kg/m\n       \n \n  ', '2', '2', 'Below is a chart of body mass index (BMI) based on various heights and weights.', ""BMI is calculated by taking the patient's weight, in kilograms (kg), divided by the patient's height, in meters (m), squared. Metric conversions are as follows: pounds ÷ 2.2 = kg; inches × 0.0254 = meters."", '\n                     ', 'BODY MASS INDEX (BMI), kg/m\n        \n  \n   ', '2', None, None, None, None, None, None, None, '\n                        ', '\n                           ', 'Weight (pounds)', 'Height (feet, inches)', '\n                           ', '5\'0""', '5\'3""', '5\'6""', '5\'9""', '6\'0""', '6\'3""', '\n                        ', '\n                           ', '140', '27', '25', '23', '21', '19', '18', '\n                           ', '150', '29', '27', '24', '22', '20', '19', '\n                           ', '160', '31', '28', '26', '24', '22', '20', '\n                           ', '170', '33', '30', '28', '25', '23', '21', '\n                           ', '180', '35', '32', '29', '27', '25', '23', '\n                           ', '190', '37', '34', '31', '28', '26', '24', '\n                           ', '200', '39', '36', '32', '30', '27', '25', '\n                           ', '210', '41', '37', '34', '31', '29', '26', '\n                           ', '220', '43', '39', '36', '33', '30', '28', '\n                           ', '230', '45', '41', '37', '34', '31', '29', 'The limited usefulness of agents of this class, including phentermine, [\n       \n \n  ', 'see \n        \n  \n   ', 'Clinical Pharmacology (12.1', '12.2)', 'Phentermine Hydrochloride is a sympathomimetic amine anorectic indicated as a short-term adjunct (a few weeks) in a regimen of weight reduction based on exercise, behavioral modification and caloric restriction in the management of exogenous obesity for patients with an initial body mass index ≥ 30 kg/m2, or ≥ 27 kg/m2 in the presence of other risk factors (e.g., controlled hypertension, diabetes, hyperlipidemia). (\n         \n \n    ', '1', 'The limited usefulness of agents of this class, including phentermine hydrochloride, should be measured against possible risk factors inherent in their use. (\n         \n \n    ', '1']",DOID:10763,C0024588,DB00191,PHENTERMINE,2248,813f27b2-02b2-f7ae-e053-2a91aa0a7409.xml,0.08,2259,PREF
HYPERTENSION,"Carvedilol is an alpha/beta-adrenergic blocking agent indicated for the treatment of:|
                           |Left ventricular dysfunction following myocardial infarction in clinically stable patients (|1.2|Hypertension (|1.3|Carvedilol tablets are indicated to reduce cardiovascular mortality in clinically stable patients who have survived the acute phase of a myocardial infarction and have a left ventricular ejection fraction of ≤ 40% (with or without symptomatic heart failure) [see |
                              |Clinical Studies (14.2)|Carvedilol tablets are indicated for the management of essential hypertension [see |
                              |Clinical Studies (14.3, 14.4)|
                              |Drug Interactions (7.2)",DOID:10763,C0024588,DB01136,Carvedilol,213,31305b0b-ee75-85e9-081c-73d15c0a7b83.xml,0.08,224,PREF
HYPERTENSION,"['\n                     ', 'Hypertension', None, None, '\n                     ', 'Ventricular Arrhythmias', None, None]",DOID:10763,C0024588,DB01193,ACEBUTOLOL,30,834c4265-c5e1-44df-e053-2991aa0abe23.xml,0.08,41,PREF
HEAD AND NECK CANCER,"Bleomycin for Injection should be considered a palliative treatment. It has been shown to be useful in the management of the following neoplasms either as a single agent or in proven combinations with other approved chemotherapeutic agents:|
                     |
                        |Squamous Cell Carcinoma|Head and neck (including mouth, tongue, tonsil, nasopharynx, oropharynx, sinus, palate, lip, buccal mucosa, gingivae, epiglottis, skin, larynx), penis, cervix, and vulva. The response to bleomycin is poorer in patients with previously irradiated head and neck cancer.|
                     |
                        |Lymphomas|Hodgkin's disease, non-Hodgkin's lymphoma.|
                     |
                        |Testicular Carcinoma|Embryonal cell, choriocarcinoma, and teratocarcinoma.|Bleomycin has also been shown to be useful in the management of: |
                     |
                        |Malignant Pleural Effusion |Bleomycin is effective as a sclerosing agent for the treatment of malignant pleural effusion and prevention of recurrent pleural effusions.",DOID:11934,C0018671,DB00290,BLEOMYCIN,561,beb7aa5d-bc4f-4c7f-a0ff-606833f0ed89.xml,0.08,580,PREF
HYPERTENSION,"Guanfacine tablets are indicated in the management of hypertension. Guanfacine tablets may be given alone or in combination with other antihypertensive agents, especially thiazide-type diuretics.",DOID:10763,C0024588,DB01018,GUANFACINE,55,835dd664-2134-4ca3-e053-2991aa0a11bd.xml,0.08,66,PREF
ASTHMA,"['SPIRIVA RESPIMAT is an anticholinergic\nindicated for:', '\n                           ', 'The long-term, once-daily, maintenance treatment of bronchospasm\nassociated with chronic obstructive pulmonary disease (COPD), and\nfor reducing COPD exacerbations (', '1.1', 'The long-term, once-daily, maintenance treatment of asthma\nin patients 6 years of age and older ', '(1.2', 'Limitation of Use:', '\n                           ', 'Not indicated for relief of acute bronchospasm (', '1.1', '1.2', '5.1', 'SPIRIVA RESPIMAT (tiotropium bromide) is\nindicated for the long-term, once-daily, maintenance treatment of\nbronchospasm associated with chronic obstructive pulmonary disease\n(COPD), including chronic bronchitis and emphysema.  SPIRIVA RESPIMAT\nis indicated to reduce exacerbations in COPD patients.', 'Important Limitation of Use:', None, 'SPIRIVA RESPIMAT is a bronchodilator indicated for the long-term,\nonce-daily, maintenance treatment of asthma in patients 6 years of\nage and older.', 'Important\nLimitation of Use:', None]",DOID:2841,C0155877,DB01409,TIOTROPIUM,323,e24036b4-3230-3d1b-fe8f-2ad26e0f292a.xml,0.08,328,PREF
HYPERTENSION,"Essential hypertension, alone or as an adjunct.",DOID:10763,C0024588,DB01275,HYDRALAZINE,11,2081f203-41da-4f27-84c0-8f809e54f3e4.xml,0.08,22,PREF
BIPOLAR DISORDER,"Lithium Carbonate Extended-Release Tablet is indicated in the treatment of manic episodes of Bipolar Disorder. Bipolar Disorder, Manic (DSM-IV) is equivalent to Manic Depressive illness, Manic, in the older DSM-II terminology. Lithium Carbonate Extended-Release Tablet is also indicated as a maintenance treatment for individuals with a diagnosis of Bipolar Disorder. Maintenance therapy reduces the frequency of manic episodes and diminishes the intensity of those episodes which may occur.|Typical symptoms of mania include pressure of speech, motor hyperactivity, reduced need for sleep, flight of ideas, grandiosity, elation, poor judgment, aggressiveness, and possibly hostility. When given to a patient experiencing a manic episode, lithium may produce a normalization of symptomatology within 1 to 3 weeks.",DOID:3312,C0005587,DB01356,LITHIUM CATION,94,05f153e3-386a-4d2d-8055-eaf252d9f18b.xml,0.08,109,PREF
MALARIA,"Quinine sulfate capsules, USP are an antimalarial drug indicated only for treatment of uncomplicated 
  |Plasmodium falciparum |see 
   |Clinical Studies (14)|Quinine sulfate oral capsules are not approved for:|
                     |Treatment of severe or complicated 
   |P. falciparum|Prevention of malaria.|Treatment or prevention of nocturnal leg cramps [
   |see 
    |Warnings and Precautions (5.1)|Quinine sulfate is a cinchona alkaloid indicated for treatment of uncomplicated 
    |Plasmodium falciparum |1",DOID:12365,C0152072,DB00468,QUININE,303,83e4f9a3-d858-698e-e053-2991aa0a8b40.xml,0.07,309,PREF
HYPERTENSION,"['Phentermine hydrochloride Tablets are indicated as a short-term (a few weeks) adjunct in a regimen of weight reduction based on exercise, behavioral modification and caloric restriction in the management of exogenous obesity for patients with an initial body mass index ≥ 30 kg/m\n       \n \n  ', '2', '2', 'Below is a chart of body mass index (BMI) based on various heights and weights.', ""BMI is calculated by taking the patient's weight, in kilograms (kg), divided by the patient's height, in meters (m), squared. Metric conversions are as follows: pounds ÷ 2.2 = kg; inches × 0.0254 = meters."", '\n                     ', 'BODY MASS INDEX (BMI), kg/m\n        \n  \n   ', '2', None, None, None, None, None, None, None, '\n                        ', '\n                           ', 'Weight (pounds)', 'Height (feet, inches)', '\n                           ', '5\'0""', '5\'3""', '5\'6""', '5\'9""', '6\'0""', '6\'3""', '\n                        ', '\n                           ', '140', '27', '25', '23', '21', '19', '18', '\n                           ', '150', '29', '27', '24', '22', '20', '19', '\n                           ', '160', '31', '28', '26', '24', '22', '20', '\n                           ', '170', '33', '30', '28', '25', '23', '21', '\n                           ', '180', '35', '32', '29', '27', '25', '23', '\n                           ', '190', '37', '34', '31', '28', '26', '24', '\n                           ', '200', '39', '36', '32', '30', '27', '25', '\n                           ', '210', '41', '37', '34', '31', '29', '26', '\n                           ', '220', '43', '39', '36', '33', '30', '28', '\n                           ', '230', '45', '41', '37', '34', '31', '29', 'The limited usefulness of agents of this class, including phentermine, [\n       \n \n  ', 'see \n        \n  \n   ', 'Clinical Pharmacology (12.1', '12.2)', 'Phentermine Hydrochloride is a sympathomimetic amine anorectic indicated as a short-term adjunct (a few weeks) in a regimen of weight reduction based on exercise, behavioral modification and caloric restriction in the management of exogenous obesity for patients with an initial body mass index ≥ 30 kg/m2, or ≥ 27 kg/m2 in the presence of other risk factors (e.g., controlled hypertension, diabetes, hyperlipidemia). (\n         \n \n    ', '1', 'The limited usefulness of agents of this class, including phentermine hydrochloride, should be measured against possible risk factors inherent in their use. (\n         \n \n    ', '1']",DOID:10763,C0020545,DB00191,PHENTERMINE,2248,813f27b2-02b2-f7ae-e053-2a91aa0a7409.xml,0.07,2259,PREF
HYPERTENSION,"BYSTOLIC is a beta-adrenergic blocking agent indicated for the treatment of hypertension, to lower blood pressure.  Lowering blood pressure reduces the risk of fatal and nonfatal cardiovascular events, primarily strokes and myocardial infarctions. (|1.1|BYSTOLIC is indicated for the treatment of hypertension, to lower blood pressure |[see Clinical Studies (|14.1|[see Drug Interactions (|7|
Lowering blood pressure reduces the risk of fatal and nonfatal cardiovascular events, primarily strokes and myocardial infarctions. These benefits have been seen in controlled trials of antihypertensive drugs from a wide variety of pharmacologic classes, including the class to which this drug principally belongs. There are no controlled trials demonstrating risk reduction with BYSTOLIC. 
|
Control of high blood pressure should be part of comprehensive cardiovascular risk management, including, as appropriate, lipid control, diabetes management, antithrombotic therapy, smoking cessation, exercise, and limited sodium intake. Many patients will require more than one drug to achieve blood pressure goals. For specific advice on goals and management, see published guidelines, such as those of the National High Blood Pressure Education Program's Joint National Committee on Prevention, Detection, Evaluation, and Treatment of High Blood Pressure (JNC). 
|
Numerous antihypertensive drugs, from a variety of pharmacologic classes and with different mechanisms of action, have been shown in randomized controlled trials to reduce cardiovascular morbidity and mortality, and it can be concluded that it is blood pressure reduction, and not some other pharmacologic property of the drugs, that is largely responsible for those benefits. The largest and most consistent cardiovascular outcome benefit has been a reduction in the risk of stroke, but reductions in myocardial infarction and cardiovascular mortality also have been seen regularly.
|
Elevated systolic or diastolic pressure causes increased cardiovascular risk, and the absolute risk increase per mmHg is greater at higher blood pressures, so that even modest reductions of severe hypertension can provide substantial benefit. Relative risk reduction from blood pressure reduction is similar across populations with varying absolute risk, so  the absolute benefit is greater in patients who are at higher risk independent of their hypertension (for example, patients with diabetes or hyperlipidemia), and such patients would be expected to benefit from more aggressive treatment to a lower blood pressure goal. 
|
Some antihypertensive drugs have smaller blood pressure effects (as monotherapy) in black patients, and many antihypertensive drugs have additional approved indications and effects (e.g., on angina, heart failure, or diabetic kidney disease). These considerations may guide selection of therapy.
",DOID:10763,C0024588,DB04861,NEBIVOLOL,77,0bf927c4-913a-4375-8d29-cfefa27869a6.xml,0.07,88,PREF
THYROID CANCER,"['\n                     ', 'Hypothyroidism', None, '\n                     ', 'Pituitary Thyrotropin (Thyroid-Stimulating Hormone, TSH) Suppression', 'Levothyroxine sodium tablets are indicated as an adjunct to surgery and radioiodine therapy in the management of thyrotropin-dependent well-differentiated thyroid cancer.', '\n                     ', 'Limitations of Use:', None, '• Levothyroxine sodium tablets are not indicated for treatment of hypothyroidism during the recovery phase of subacute thyroiditis.', 'Levothyroxine sodium tablets is L-thyroxine (T4) indicated for:     ', None, None, None, 'Limitations of Use:', None, None]",DOID:1781,C0206682,DB00451,LEVOTHYROXINE,308,7d05a0ef-9e61-4fe3-909a-29eff7075a4c.xml,0.06,321,PREF
THYROID CANCER,"Liothyronine sodium is an L-triiodothyronine (T3) indicated for:|
                           |Hypothyroidism: As replacement in primary (thyroidal), secondary (pituitary), and tertiary (hypothalamic) congenital or acquired hypothyroidism (|1.1|Pituitary Thyroid-Stimulating Hormone (TSH) Suppression: As an adjunct to surgery and radioiodine therapy in the management of well-differentiated thyroid cancer (|1.2|Thyroid Suppression Test: As a diagnostic agent in suppression tests to differentiate suspected mild hyperthyroidism or thyroid gland autonomy (|1.3|
                           |Limitations of Use|- Not indicated for suppression of benign thyroid nodules and nontoxic diffuse goiter in iodine-sufficient patients. (|1|- Not indicated for treatment of hypothyroidism during the recovery phase of subacute thyroiditis. (|1|
                           |Liothyronine sodium is indicated as a replacement therapy in primary (thyroidal), secondary (pituitary), and tertiary (hypothalamic) congenital or acquired hypothyroidism.|
                           |Liothyronine sodium is indicated as an adjunct to surgery and radioiodine therapy in the management of well-differentiated thyroid cancer|.|
                           |Liothyronine sodium is indicated as a diagnostic agent in suppression tests to differentiate suspected mild hyperthyroidism or thyroid gland autonomy.|
                                 |
                                    |Limitations of Use|
                                 |
                                    |Liothyronine sodium is not indicated for suppression of benign thyroid nodules and nontoxic diffuse goiter in iodine-sufficient patients as there are no clinical benefits and overtreatment with liothyronine sodium may induce hyperthyroidism |[see |Warnings and Precautions (5.4)|
                                    |Liothyronine sodium is not indicated for treatment of hypothyroidism during the recovery phase of subacute thyroiditis.",DOID:1781,C0206682,DB00279,LIOTHYRONINE,392,6e117ced-9006-4eb1-8665-ede4eced801a.xml,0.06,405,PREF
BREAST CANCER,"Raloxifene hydrochloride tablets, USP is an estrogen agonist/antagonist indicated for:
|
                           |Treatment and prevention of osteoporosis in postmenopausal women. (|1.1|Reduction in risk of invasive breast cancer in postmenopausal women with osteoporosis. (|1.2|Reduction in risk of invasive breast cancer in postmenopausal women at high risk for invasive breast cancer. (|1.3|Important Limitations: Raloxifene hydrochloride tablets, USP is not indicated for the treatment of invasive breast cancer, reduction of the risk of recurrence of breast cancer, or reduction of risk of noninvasive breast cancer.
|Raloxifene hydrochloride tablets, USP is indicated for the treatment and prevention of osteoporosis in postmenopausal women |[see Clinical Studies (|14.1|14.2|
                           |Raloxifene hydrochloride tablets, USP is indicated for the reduction in risk of invasive breast cancer in postmenopausal women with osteoporosis |[see Clinical Studies (|14.3|
                           |Raloxifene hydrochloride tablets, USP is indicated for the reduction in risk of invasive breast cancer in postmenopausal women at high risk of invasive breast cancer |[see Clinical Studies (|14.4|
                           |The effect in the reduction in the incidence of breast cancer was shown in a study of postmenopausal women at high risk for breast cancer with a 5-year planned duration with a median follow-up of 4.3 years |[see Clinical Studies (|14.4|
                           |High risk of breast cancer is defined as at least one breast biopsy showing lobular carcinoma in situ (LCIS) or atypical hyperplasia, one or more first- degree relatives with breast cancer, or a 5-year predicted risk of breast cancer ≥1.66% (based on the modified Gail model). Among the factors included in the modified Gail model are the following: current age, number of first-degree relatives with breast cancer, number of breast biopsies, age at menarche, nulliparity or age of first live birth. Currently, no single clinical finding or test result can quantify risk of breast cancer with certainty.|
                           |After an assessment of the risk of developing breast cancer, the decision regarding therapy with raloxifene hydrochloride tablets, USP should be based upon an individual assessment of the benefits and risks.|
                           |Raloxifene hydrochloride tablets, USP does not eliminate the risk of breast cancer. Patients should have breast exams and mammograms before starting raloxifene hydrochloride tablets, USP and should continue regular breast exams and mammograms in keeping with good medical practice after beginning treatment with raloxifene hydrochloride tablets, USP.|
                           |Important Limitations of Use for Breast Cancer Risk Reduction|
                           |There are no data available regarding the effect of raloxifene on invasive breast cancer incidence in women with inherited mutations (BRCA1, BRCA2) to be able to make specific recommendations on the effectiveness of raloxifene hydrochloride tablets, USP.
|Raloxifene hydrochloride tablets, USP is not indicated for the treatment of invasive breast cancer or reduction of the risk of recurrence.
|Raloxifene hydrochloride tablets, USP is not indicated for the reduction in the risk of noninvasive breast cancer.
",DOID:1612,C1134719,DB00481,RALOXIFENE,220,98e0318f-6b3a-4274-ae25-5bb9ee5b6bc6.xml,0.06,232,PREF
HYPERTENSION,"Latanoprost Sterile Ophthalmic Solution is indicated for the reduction of elevated intraocular pressure in patients with open-angle glaucoma or ocular hypertension.|Latanoprost is a prostaglandin F
         
 
    |2|1",DOID:10763,C0024588,DB00654,LATANOPROST,152,84a1d435-c06c-4e19-e053-2991aa0a3dca.xml,0.06,163,PREF
HYPERTENSION,"Lisinopril tablet USP is an angiotensin converting enzyme (ACE) inhibitor indicated for:|
                           |
                              |•|1.1|
                              |•|1.2|
                              |•|1.3|Lisinopril tablet USP is indicated for the treatment of hypertension in adult patients and pediatric patients 6 years of age and older to lower blood pressure. Lowering blood pressure lowers the risk of fatal and non-fatal cardiovascular events, primarily strokes and myocardial infarctions. These benefits have been seen in controlled trials of antihypertensive drugs from a wide variety of pharmacologic classes.|Control of high blood pressure should be part of comprehensive cardiovascular risk management, including, as appropriate, lipid control, diabetes management, antithrombotic therapy, smoking cessation, exercise, and limited sodium intake. Many patients will require more than 1 drug to achieve blood pressure goals. For specific advice on goals and management, see published guidelines, such as those of the National High Blood Pressure Education Program's Joint National Committee on Prevention, Detection, Evaluation, and Treatment of High Blood Pressure (JNC).|Numerous antihypertensive drugs, from a variety of pharmacologic classes and with different mechanisms of action, have been shown in randomized controlled trials to reduce cardiovascular morbidity and mortality, and it can be concluded that it is blood pressure reduction, and not some other pharmacologic property of the drugs, that is largely responsible for those benefits. The largest and most consistent cardiovascular outcome benefit has been a reduction in the risk of stroke, but reductions in myocardial infarction and cardiovascular mortality also have been seen regularly.|Elevated systolic or diastolic pressure causes increased cardiovascular risk, and the absolute risk increase per mmHg is greater at higher blood pressures, so that even modest reductions of severe hypertension can provide substantial benefit. Relative risk reduction from blood pressure reduction is similar across populations with varying absolute risk, so the absolute benefit is greater in patients who are at higher risk independent of their hypertension (for example, patients with diabetes or hyperlipidemia), and such patients would be expected to benefit from more aggressive treatment to a lower blood pressure goal. |Some antihypertensive drugs have smaller blood pressure effects (as monotherapy) in black patients, and many antihypertensive drugs have additional approved indications and effects (e.g., on angina, heart failure, or diabetic kidney disease). These considerations may guide selection of therapy. |Lisinopril tablets USP may be administered alone or with other antihypertensive agents |[see CLINICAL STUDIES (|14.1|Lisinopril tablet USP is indicated to reduce signs and symptoms of systolic heart failure |[see CLINICAL STUDIES (|14.2|Lisinopril tablet USP is indicated for the reduction of mortality in treatment of hemodynamically stable patients within 24 hours of acute myocardial infarction. Patients should receive, as appropriate, the standard recommended treatments such as thrombolytics, aspirin and beta-blockers |[see|CLINICAL STUDIES (|14.3",DOID:10763,C0024588,DB00722,LISINOPRIL ANHYDROUS,289,110ea067-4809-4808-b2e2-c71243feaf0a.xml,0.06,300,PREF
