do_id,drug_id,label_id,context,Contraindication,Effect,IDK,Indication: Symptomatic Relief,Indication: Treatment,worker_answers,inter_agree_workers,worker_consensus
DOID_9538,DB00262,b1bb904c-b2b8-4a9c-8d8a-8f99ddc20290.xml,"Carmustine for injection, USP is indicated as palliative therapy as a single agent or in established combination therapy in the following: 
-åÊåÊåÊåÊ Brain tumors glioblastoma, brainstem glioma, medulloblastoma, astrocytoma, ependymoma, and metastatic brain tumors. 
-åÊåÊåÊåÊ Multiple myeloma in combination with prednisone.
-åÊåÊåÊåÊ Relapsed or refractory Hodgkin's lymphoma in combination with other approved drugs.
-åÊåÊåÊåÊ Relapsed or refractory Non-Hodgkin's lymphomas in combination with other approved drugs.
Carmustine for injection, USP is a nitrosourea indicated as palliative therapy as a single agent or in established combination therapy with other approved chemotherapeutic agents in the following: 

                           
Brain tumors      glioblastoma, brainstem glioma, medulloblastoma, astrocytoma, ependymoma,      and metastatic brain tumors (1) åÊåÊåÊåÊåÊ
Multiple      myeloma-in combination with prednisone (1)
Relapsed or      refractory Hodgkin's lymphoma in combination with other approved drugs      (1)
Relapsed or      refractory Non-Hodgkin's lymphomas in combination with other approved      drugs (1)",0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,3,0.6666666666666666,Indication: Treatment
DOID_9538,DB00480,b6c6fcf8-704c-45c6-84aa-0d6dd8fa8d96.xml,"REVLIMID is a thalidomide analogue indicated for the treatment of patients with:

                           
Multiple myeloma (MM), in combination with dexamethasone (
1.1
MM, as maintenance following autologous hematopoietic stem cell transplantation (auto-HSCT) (
1.1
Transfusion-dependent anemia due to low- or intermediate-1-risk myelodysplastic syndromes (MDS) associated with a deletion 5q abnormality with or without additional cytogenetic abnormalities (
1.2
Mantle cell lymphoma (MCL) whose disease has relapsed or progressed after two prior therapies, one of which included bortezomib (
1.3

                           
Limitations of Use:

                           
REVLIMID is not indicated and is not recommended for the treatment of patients with chronic lymphocytic leukemia (CLL) outside of controlled clinical trials (
1.4
REVLIMID in combination with dexamethasone is indicated for the treatment of patients with multiple myeloma (MM).
REVLIMID is indicated as maintenance therapy in patients with MM following autologous hematopoietic stem cell transplantation (auto-HSCT).
REVLIMID is indicated for the treatment of patients with transfusion-dependent anemia due to low- or intermediate-1-risk myelodysplastic syndromes (MDS) associated with a deletion 5q cytogenetic abnormality with or without additional cytogenetic abnormalities.
REVLIMID is indicated for the treatment of patients with mantle cell lymphoma (MCL) whose disease has relapsed or progressed after two prior therapies, one of which included bortezomib.
REVLIMID is not indicated and is not recommended for the treatment of patients with CLL outside of controlled clinical trials 
[see Warnings and Precautions (
5.5",0.0,0.0,0.0,0.0,1.0,3,1.0,Indication: Treatment
DOID_9538,DB00531,87b3e63f-bde3-423b-ac0c-689626690cb6.xml,"['Cyclophosphamide for injection is an alkylating drug indicated for treatment of:', '\n                           ', '\n                              ', 'Malignant Diseases:', '1.1', '\n                           ', '\n                              ', 'Minimal Change Nephrotic Syndrome in Pediatric Patients:', '1.2', '\n                           ', '\n                              ', 'Limitations of Use:', 'The safety and effectiveness for the treatment of nephrotic syndrome in adults or other renal disease has not been established.', None, 'Cyclophosphamide for injection is indicated for the treatment of:', '\n                           ', 'malignant lymphomas (Stages III and IV of the Ann Arbor staging system), Hodgkin‰Ûªs disease, lymphocytic lymphoma (nodular or diffuse), mixed-cell type lymphoma, histiocytic lymphoma, Burkitt‰Ûªs lymphoma', 'multiple myeloma', 'leukemias: Chronic lymphocytic leukemia, chronic granulocytic leukemia (it is usually ineffective in acute blastic crisis), acute myelogenous and monocytic leukemia, acute lymphoblastic (stem-cell) leukemia (cyclophosphamide for injection given during remission is effective in prolonging its duration)', 'mycosis fungoides (advanced disease)', 'neuroblastoma (disseminated disease)', 'adenocarcinoma of the ovary', 'retinoblastoma', 'carcinoma of the breast', ' Cyclophosphamide for injection, although effective alone in susceptible malignancies, is more frequently used concurrently or sequentially with other antineoplastic drugs.', 'Cyclophosphamide for injection is indicated for the treatment of biopsy proven minimal change nephrotic syndrome in pediatrics patients who failed to adequately respond to or are unable to tolerate adrenocorticosteroid therapy.', '\n                           ', 'Limitations of Use:', 'The safety and effectiveness for the treatment of nephrotic syndrome in adults or other renal disease has not been established.']",0.0,0.0,0.0,0.0,1.0,3,1.0,Indication: Treatment
DOID_9538,DB06809,98a3e5bd-9c41-4777-8761-4ead53e40163.xml," Mozobil

 Mozobil, a hematopoietic stem cell mobilizer, is indicated in combination with granulocyte-colony stimulating factor (G-CSF) to mobilize hematopoietic stem cells (HSCs) to the peripheral blood for collection and subsequent autologous transplantation in patients with non-Hodgkin's lymphoma and multiple myeloma. (
1",0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,3,0.6666666666666666,Indication: Treatment
DOID_9538,DB00282,7d4f0e41-49d7-547a-e053-2a91aa0a2292.xml,"Pamidronate disodium for Injection USP, in conjunction with adequate hydration, is indicated for the treatment of moderate or severe hypercalcemia associated with malignancy, with or without bone metastases. Patients who have either epidermoid or non-epidermoid tumors respond to treatment with Pamidronate disodium for Injection USP. Vigorous saline hydration, an integral part of hypercalcemia therapy, should be initiated promptly and an attempt should be made to restore the urine output to about 2 L/day throughout treatment. Mild or asymptomatic hypercalcemia may be treated with conservative measures (i.e., saline hydration, with or without loop diuretics). Patients should be hydrated adequately throughout the treatment, but overhydration, especially in those patients who have cardiac failure, must be avoided. Diuretic therapy should not be employed prior to correction of hypovolemia. The safety and efficacy of Pamidronate disodium for Injection USP in the treatment of hypercalcemia associated with hyperparathyroidism or with other non-tumor-related conditions has not been established.
Pamidronate disodium for Injection USP is indicated for the treatment of patients with moderate to severe Paget‰Ûªs disease of bone. The effectiveness of Pamidronate disodium for Injection USP was demonstrated primarily in patients with serum alkaline phosphatase ‰ä´3 times the upper limit of normal. Pamidronate disodium for Injection USP therapy in patients with Paget‰Ûªs disease has been effective in reducing serum alkaline phosphatase and urinary hydroxyproline levels by ‰ä´50% in at least 50% of patients, and by ‰ä´30% in at least 80% of patients. Pamidronate disodium for Injection USP therapy has also been effective in reducing these biochemical markers in patients with Paget‰Ûªs disease who failed to respond, or no longer responded to other treatments. 
Pamidronate disodium for Injection USP is indicated, in conjunction with standard antineoplastic therapy, for the treatment of osteolytic bone metastases of breast cancer and osteolytic lesions of multiple myeloma. The Pamidronate disodium for Injection USP treatment effect appeared to be smaller in the study of breast cancer patients receiving hormonal therapy than in the study of those receiving chemotherapy, however, overall evidence of clinical benefit has been demonstrated  (see 
         
 
  
CLINICAL PHARMACOLOGY
Osteolytic Bone Metastases of Breast Cancer and Osteolytic Lesions of Multiple Myeloma
Clinical Trials",0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,3,0.6666666666666666,Indication: Treatment
DOID_9538,DB01042,acea8625-ec57-4bc5-af34-90c38744ac1d.xml,"Evomela is an alkylating drug indicated for:

                           

                              
‰Û¢
1.1

                              
‰Û¢
1.2
Evomela is indicated for use as a high-dose conditioning treatment prior to hematopoietic progenitor (stem) cell transplantation in patients with multiple myeloma.
Evomela is indicated for the palliative treatment of patients with multiple myeloma for whom oral therapy is not appropriate.",0.0,0.0,0.0,0.0,1.0,3,1.0,Indication: Treatment
DOID_9538,DB00188,5620c54f-596e-4f92-87b0-bd6f4b55a019.xml,"Bortezomib for injection is a proteasome inhibitor indicated for:


                           
treatment of patients with multiple myeloma (
1.1
treatment of patients with mantle cell lymphoma who have received at least 1 prior therapy (
1.2
Bortezomib for Injection is indicated for the treatment of patients with multiple myeloma.

Bortezomib for Injection is indicated for the treatment of patients with mantle cell lymphoma who have received at least 1 prior therapy.
",0.0,0.0,0.0,0.0,1.0,3,1.0,Indication: Treatment
DOID_9538,DB01041,460c5af2-8633-42bc-a1ab-488ad82e440e.xml,"['\n                           ', 'THALOMID in combination with dexamethasone is indicated for the treatment of patients with newly diagnosed multiple myeloma (MM). (', '1.1', 'THALOMID is indicated for the acute treatment of the cutaneous manifestations of moderate to severe erythema nodosum leprosum (ENL). ', None, None, '1.2', 'THALOMID in combination with dexamethasone is indicated for the treatment of patients with newly diagnosed multiple myeloma (MM) ', '[see ', 'Clinical Studies (14.1)', 'THALOMID is indicated for the acute treatment of the cutaneous manifestations of moderate to severe erythema nodosum leprosum (ENL).', 'THALOMID is not indicated as monotherapy for such ENL treatment in the presence of moderate to severe neuritis. ', 'THALOMID is also indicated as maintenance therapy for prevention and suppression of the cutaneous manifestations of ENL recurrence ', '[see ', 'Clinical Studies (14.2)']",0.0,0.0,0.0,0.0,1.0,3,1.0,Indication: Treatment
DOID_9538,DB06317,14ebf9a7-3346-4945-b6fc-ee763dbbadd5.xml,"
                     

                        
‰Û¢

                        
‰Û¢
EMPLICITI is indicated in combination with pomalidomide and dexamethasone for the treatment of adult patients with multiple myeloma who have received at least two prior therapies including lenalidomide and a proteasome inhibitor.
EMPLICITI is a SLAMF7-directed immunostimulatory antibody indicated in 

                           

                              
‰Û¢
(1)

                              
‰Û¢
(1)",0.0,0.0,0.0,0.0,1.0,3,1.0,Indication: Treatment
DOID_9538,DB06603,7ff8957b-38c4-4554-af66-119cd85a218e.xml,"FARYDAK, a histone deacetylase inhibitor, in combination with bortezomib and dexamethasone, is indicated for the treatment of patients with multiple myeloma who have received at least 2 prior regimens, including bortezomib and an immunomodulatory agent.  This indication is approved under accelerated approval based on progression free survival 
[see Clinical Studies (14.1)]
FARYDAK, a histone deacetylase inhibitor, in combination with bortezomib and dexamethasone, is indicated for the treatment of patients with multiple myeloma who have received at least 2 prior regimens, including bortezomib and an immunomodulatory agent. This indication is approved under accelerated approval based on progression free survival. Continued approval for this indication may be contingent upon verification and description of clinical benefit in confirmatory trials. (
1",0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,3,0.6666666666666666,Indication: Treatment
DOID_9538,DB08889,222b57ea-6d00-4d7e-a762-b89a32261a2d.xml,"['Kyprolis is a proteasome inhibitor that is indicated:', '\n                           ', 'in combination with dexamethasone or with lenalidomide plus dexamethasone for the treatment of patients with relapsed or refractory multiple myeloma who have received one to three lines of therapy. (', '1', '14', None, 'as a single agent for the treatment of patients with relapsed or refractory multiple myeloma who have received one or more lines of therapy. (', '1', '14', '\n                           ', 'Kyprolis is indicated in combination with dexamethasone or with lenalidomide plus dexamethasone for the treatment of patients with relapsed or refractory multiple myeloma who have received one to three lines of therapy.', None, 'Kyprolis is indicated as a single agent for the treatment of patients with relapsed or refractory multiple myeloma who have received one or more lines of therapy.']",0.0,0.0,0.0,0.0,1.0,3,1.0,Indication: Treatment
DOID_9538,DB08910,ca6ba4fa-edd5-4174-a8a7-553c6317c5f5.xml,"['POMALYST is a thalidomide analogue indicated, in combination with dexamethasone, for patients with multiple myeloma who have received at least two prior therapies including lenalidomide and a proteasome inhibitor and have demonstrated disease progression on or within 60 days of completion of the last therapy (', '1.1', None, 'POMALYST, in combination with dexamethasone, is indicated for patients with multiple myeloma who have received at least two prior therapies including lenalidomide and a proteasome inhibitor and have demonstrated disease progression on or within 60 days of completion of the last therapy.']",0.0,0.0,0.0,0.0,1.0,3,1.0,Indication: Treatment
DOID_9538,DB09331,35a33032-7ec0-11e8-b83e-7a029e46d017.xml,"DARZALEX is indicated:

                     

                        
in combination with bortezomib, melphalan and prednisone for the treatment of patients with newly diagnosed multiple myeloma who are ineligible for autologous stem cell transplant.
in combination with lenalidomide and dexamethasone, or bortezomib and dexamethasone, for the treatment of patients with multiple myeloma who have received at least one prior therapy.
                        in combination with pomalidomide and dexamethasone for the treatment of patients with multiple myeloma who have received at least two prior therapies including lenalidomide and a proteasome inhibitor.
as monotherapy, for the treatment of patients with multiple myeloma who have received at least three prior lines of therapy including a proteasome inhibitor (PI) and an immunomodulatory agent or who are double-refractory to a PI and an immunomodulatory agent.
DARZALEX is a CD38-directed cytolytic antibody indicated:

                           
in combination with bortezomib, melphalan and prednisone for the treatment of patients with newly diagnosed multiple myeloma who are ineligible for autologous stem cell transplant
in combination with lenalidomide and dexamethasone, or bortezomib and dexamethasone, for the treatment of patients with multiple myeloma who have received at least one prior therapy
in combination with pomalidomide and dexamethasone for the treatment of patients with multiple myeloma who have received at least two prior therapies including lenalidomide and a proteasome inhibitor
as monotherapy, for the treatment of patients with multiple myeloma who have received at least three prior lines of therapy including a proteasome inhibitor (PI) and an immunomodulatory agent or who are double-refractory to a PI and an immunomodulatory agent. (
1",0.0,0.0,0.0,0.0,1.0,3,1.0,Indication: Treatment
DOID_9538,DB09570,da385b56-052e-4df2-89c4-643916068070.xml,"NINLARO is indicated in combination with lenalidomide and dexamethasone for the treatment of patients with multiple myeloma who have received at least one prior therapy.
NINLARO is a proteasome inhibitor indicated in combination with lenalidomide and dexamethasone for the treatment of patients with multiple myeloma who have received at least one prior therapy. (
1",0.0,0.0,0.0,0.0,1.0,3,1.0,Indication: Treatment
DOID_970,DB00741,b0f9b7ea-bac2-427d-92fa-4ccf1b149332.xml,"['Hydrocortisone Tablets\xa0are indicated in the following conditions.', 'Primary or secondary adrenocortical insufficiency (hydrocortisone or cortisone is the first choice; synthetic analogs may be used in conjunction with mineralocorticoids where applicable; in infancy mineralocorticoid supplementation is of particular importance) Congenital adrenal hyperplasia Non suppurative thyroiditis Hypercalcemia associated with cancer\n                                    ', None, None, None, 'As adjunctive therapy for short-term administration (to tide the patient over an acute episode or exacerbation) in:', 'Psoriatic arthritis Rheumatoid arthritis, including juvenile rheumatoid arthritis (selected cases may require low-dose maintenance therapy) Ankylosing spondylitis Acute and subacute bursitis Acute nonspecific tenosynovitis Acute gouty arthritis Post-traumatic osteoarthritis Synovitis of osteoarthritis Epicondylitis\n                                    ', None, None, None, None, None, None, None, None, 'During an exacerbation or as maintenance therapy in selected cases of:', 'Systemic lupus erythematosus Systemic dermatomyositis (polymyositis) Acute rheumatic carditis\n                                    ', None, None, 'Pemphigus Bullous dermatitis herpetiformis Severe erythema multiforme (Stevens-Johnson syndrome) Exfoliative dermatitis Mycosis fungoides Severe psoriasis Severe seborrheic dermatitis\n                                    ', None, None, None, None, None, None, 'Control of severe or incapacitating allergic conditions intractable to adequate trials of conventional treatment:', 'Seasonal or perennial allergic rhinitis Serum sickness Bronchial asthma Contact dermatitis Atopic dermatitis Drug hypersensitivity reactions\n                                    ', None, None, None, None, None, 'Severe acute and chronic allergic and inflammatory processes involving the eye and its adnexa such as:', 'Allergic conjunctivitis Keratitis Allergic corneal marginal ulcers Herpes zoster ophthalmicus Iritis and iridocyclitis Chorioretinitis Anterior segment inflammation Diffuse posterior uveitis and choroiditis Optic neuritis Sympathetic ophthalmia\n                                    ', None, None, None, None, None, None, None, None, None, ""Symptomatic sarcoidosis Loeffler's syndrome not manageable by other means Berylliosis Fulminating or disseminated pulmonary tuberculosis when used concurrently with appropriate antituberculous chemotherapy Aspiration pneumonitis\n                                    "", None, None, None, None, 'Idiopathic thrombocytopenic purpura in adults Secondary thrombocytopenia in adults Acquired (autoimmune) hemolytic anemia Erythroblastopenia (RBC anemia) Congenital (erythroid) hypoplastic anemia\n                                    ', None, None, None, None, 'For palliative management of:', 'Leukemias and lymphomas in adults Acute leukemia of childhood\n                                    ', None, 'To induce a diuresis or remission of proteinuria in the nephrotic syndrome, without uremia, of the idiopathic type or that due to lupus erythematosus.', 'To tide the patient over a critical period of the disease in:', 'Ulcerative colitis Regional enteritis\n                                    ', None, 'Acute exacerbations of multiple sclerosis', 'Tuberculous meningitis with subarachnoid block or impending block when used concurrently with appropriate antituberculous chemotherapy', 'Trichinosis with neurologic or myocardial involvement']",0.0,0.0,0.0,0.0,1.0,3,1.0,Indication: Treatment
DOID_9700,DB01044,acc3e700-1d57-4e9f-97b4-a61b2e99814e.xml,"['Gatifloxacin ophthalmic solution, 0.5% is a topical fluoroquinolone anti-infective indicated for the treatment of bacterial conjunctivitis caused by susceptible strains of the following organisms:', '\n                           ', 'Haemophilus influenzae, Staphylococcus aureus, Staphylococcus epidermidis, Streptococcus mitis ', 'Streptococcus oralis*, Streptococcus pneumoniae', None, '*Efficacy for this organism was studied in fewer than 10 infections. (', '1', 'Gatifloxacin ophthalmic solution, 0.5% is indicated for the treatment of bacterial conjunctivitis caused by susceptible strains of the following organisms: ', '\n                           ', 'Aerobic Gram-Positive Bacteria:', '\n                           ', 'Staphylococcus aureus ', '\n                           ', 'Staphylococcus epidermidis', '\n                           ', 'Streptococcus mitis ', '*', '\n                           ', 'Streptococcus oralis', '*', '\n                           ', 'Streptococcus pneumoniae', '\n                           ', 'Aerobic Gram-Negative Bacteria:', '\n                           ', 'Haemophilus influenzae', '\n                           ', '*']",0.0,0.0,0.0,0.0,1.0,3,1.0,Indication: Treatment
DOID_9700,DB06771,cdbc91cb-f696-4d5f-ab5e-449e4c48cbd9.xml,"Besivance‰ã¢ (besifloxacin ophthalmic suspension) 0.6%, is indicated for the treatment of bacterial conjunctivitis caused by susceptible isolates of the following bacteria:
CDC coryneform group G

                     
Corynebacterium pseudodiphtheriticum*

                     
Corynebacterium striatum*

                     
Haemophilus influenzae

                     
Moraxella lacunata*

                     
Staphylococcus aureus

                     
Staphylococcus epidermidis

                     
Staphylococcus hominis*

                     
Staphylococcus lugdunensis*

                     
Streptococcus mitis group

                     
Streptococcus oralis

                     
Streptococcus pneumoniae

                     
Streptococcus salivarius*
*Efficacy for this organism was studied in fewer than 10 infections.
Besivance‰ã¢ (besifloxacin ophthalmic suspension) 0.6%, is a quinolone antimicrobial indicated for the treatment of bacterial conjunctivitis caused by susceptible isolates of the following bacteria:
CDC coryneform group G

                           
Corynebacterium pseudodiphtheriticum*, Corynebacterium striatum*, Haemophilus influenzae, Moraxella lacunata*, Staphylococcus aureus, Staphylococcus epidermidis, Staphylococcus hominis*, Staphylococcus lugdunensis*, Streptococcus mitis group, Streptococcus oralis, Streptococcus pneumoniae, Streptococcus salivarius*
*Efficacy for this organism was studied in fewer than 10 infections. (
1",0.0,0.0,0.0,0.0,1.0,3,1.0,Indication: Treatment
DOID_971,DB00328,f68a2ea6-e62f-4a7b-8acb-64ebb0b89e37.xml,"Carefully consider the potential benefits and risks of Indomethacin Extended-release Capsules USP 75 mg and other treatment options before deciding to use Indomethacin Extended-release Capsules USP 75 mg. Use the lowest effective dose for the shortest duration consistent with individual patient treatment goals (See ).
                            

                        
WARNINGS
Indomethacin Extended-release Capsules USP 75 mg has been found effective in active stages of the following:
1. Moderate to severe rheumatoid arthritis including acute flares of chronic disease.
2. Moderate to severe ankylosing spondylitis.
3. Moderate to severe osteoarthritis.
4. Acute painful shoulder (bursitis and/or tendinitis).
Indomethacin Extended-release Capsules USP 75 mg are not recommended for the treatment of acute gouty arthritis.
Indomethacin may enable the reduction of steroid dosage in patients receiving steroids for the more severe forms of rheumatoid arthritis. In such instances the steroid dosage should be reduced slowly and the patients followed very closely for any possible adverse effects.
The use of indomethacin in conjunction with aspirin or other salicylates is not recommended. Controlled clinical studies have shown that the combined use of indomethacin and aspirin does not produce any greater therapeutic effect than the use of indomethacin alone. Furthermore, in one of these clinical studies, the incidence of gastrointestinal side effects was significantly increased with combined therapy 
			(See ).
                            

                        
PRECAUTIONS, Drug Interactions",0.0,0.0,0.0,0.0,1.0,3,1.0,Indication: Treatment
DOID_971,DB00605,4e183e42-5781-562e-e054-00144ff88e88.xml,"['Carefully consider the potential benefits and risks of sulindac and other treatment options before deciding to use sulindac. Use the lowest effective dose for the shortest duration consistent with individual patient treatment goals (see \n       \n \n  ', '\n                        ', 'WARNINGS', 'Sulindac tablets,\xa0USP\xa0are indicated for acute or\xa0long-term use in the relief of signs and symptoms of the following:', '\n                     ', '\n                        ', 'Osteoarthritis', '\n                        ', 'Rheumatoid arthritis**', '\n                        ', 'Ankylosing spondylitis', '\n                        ', 'Acute painful shoulder (Acute subacromial bursitis/supraspinatus tendinitis)', '\n                        ', 'Acute gouty arthritis', '\n                     ', None, '\n                        ', '\n                           ', '\xa0** The safety and effectiveness of sulindac have not been established in rheumatoid arthritis patients who are designated in the American Rheumatism Association classification as Functional Class IV (incapacitated, largely or wholly bedridden, or confined to wheelchair; little or no self-care).']",0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,3,0.6666666666666666,Indication: Treatment
DOID_9744,DB00030,a9010b8f-12ec-4d6a-8a9f-9ad5827d18dd.xml,"AFREZZA


                           
AFREZZA

1
Important limitations of use:

                           
In patients with type 1 diabetes, must use with a long-acting insulin (
1
Not recommended for the treatment of diabetic ketoacidosis (
1
Not recommended in patients who smoke (
1

                           
Limitations of Use

                           
AFREZZA is not a substitute for long-acting insulin. AFREZZA must be used in combination with long-acting insulin in patients with type 1 diabetes mellitus.
AFREZZA is not recommended for the treatment of diabetic ketoacidosis 
[see 
Warning and Precautions (5.6)
The safety and efficacy of AFREZZA in patients who smoke have not been established. The use of AFREZZA is not recommended in patients who smoke or who have recently stopped smoking.",0.0,0.0,0.0,0.0,1.0,3,1.0,Indication: Treatment
DOID_9744,DB00672,../DailyMedExtracter/prescription/temp_xml/7b97c681-4516-c544-e053-2991aa0a3d78.xml,"Chlorpropamide tablets are contraindicated in patients with:
 
  
 Known hypersensitivity to any component of this medicine.
  
 Type 1 diabetes mellitus, diabetic ketoacidosis, with or without coma. This condition should be treated with insulin.",0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,3,0.6666666666666666,Contraindication
DOID_9744,DB00047,7d9b3b09-2b30-40a4-8b37-38d2e6af3abf.xml,"LANTUS is indicated to improve glycemic control in adults and pediatric patients with type 1 diabetes mellitus and in adults with type 2 diabetes mellitus.
Important Limitations of Use:

                     
LANTUS is not recommended for the treatment of diabetic ketoacidosis. Intravenous short-acting insulin is the preferred treatment for this condition.
LANTUS is a long- acting human insulin analog indicated to improve glycemic control in adults and pediatric patients with type 1 diabetes mellitus and in adults with type 2 diabetes mellitus. ( )
                                    
1
Important Limitations of Use:

                           
Not recommended for treating diabetic ketoacidosis. Use intravenous, short-acting insulin instead.",0.0,0.0,0.0,0.0,1.0,3,1.0,Indication: Treatment
DOID_9778,DB00424,61698d95-9cbf-7582-e053-2a91aa0a06a8.xml,"Hyoscyamine sulfate is effective as adjunctive therapy in the treatment of peptic ulcer. It can also be used to control gastric secretion, visceral spasm and hypermotility in spastic colitis, spastic bladder, cystitis, pylorospasm, and associated abdominal cramps. May be used in functional intestinal disorders to reduce symptoms such as those seen in mild dysenteries, diverticulitis, and acute enterocolitis. For use as adjunctive therapy in the treatment of irritable bowel syndrome (irritable colon, spastic colon, mucous colitis) and functional gastrointestinal disorders. Also used as adjunctive therapy in the treatment of neurogenic bladder and neurogenic bowel disturbances (including the splenic flexure syndrome and neurogenic colon). Also used in the treatment of infant colic (elixir and drops). Hyoscyamine sulfate is indicated along with morphine or other narcotics in symptomatic relief of biliary and renal colic; as a ""drying agent"" in the relief of symptoms of acute rhinitis; in the therapy of parkinsonism to reduce rigidity and tremors and to control associated sialorrhea and hyperhidrosis. May be used in the therapy of poisoning by anticholinesterase agents.",0.0,0.0,0.0,0.0,1.0,3,1.0,Indication: Treatment
DOID_9778,DB00969,7d8ab83e-2a7c-3eb1-e053-2a91aa0a723a.xml," Alosetron hydrochloride is indicated only for women with severe diarrhea-predominant irritable bowel syndrome (IBS) who have:


                     
chronic IBS symptoms (generally lasting 6åÊmonths or longer),

had anatomic or biochemical abnormalities of the gastrointestinal tract excluded, and

not responded adequately to conventional therapy.

 Diarrhea-predominant IBS is severe if it includes diarrhea and one or more of the following:


                     
frequent and severe abdominal pain/discomfort,

frequent bowel urgency or fecal incontinence,

disability or restriction of daily activities due to IBS.

 Because of infrequent but serious gastrointestinal adverse reactions associated with alosetron hydrochloride, the indication is restricted to those patients for whom the benefit-to-risk balance is most favorable.

 Clinical studies have not been performed to adequately confirm the benefits of alosetron hydrochloride in men.

Alosetron hydrochloride is a selective serotonin 5-HT
         
 
    
         
 
    
3

                           
chronic IBS symptoms (generally lasting 6 months or longer),

had anatomic or biochemical abnormalities of the gastrointestinal tract excluded, and

not responded adequately to conventional therapy. (
          
  
     
          
  
     
1
Severe IBS includes diarrhea and 1 or more of the following:


                           
frequent and severe abdominal pain/discomfort,

frequent bowel urgency or fecal incontinence,

disability or restriction of daily activities due to IBS. (
          
  
     
          
  
     
1",0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,3,0.6666666666666666,Indication: Treatment
DOID_9778,DB09272,a5e3ee80-684f-4951-a0fa-fa1ce8b5bd6b.xml,"VIBERZI
åÊ
VIBERZIåÊis a mu-opioid receptoråÊagonist, indicated in adults for the treatment of irritable bowel syndrome with diarrhea (IBS-D). (
1",0.0,0.0,0.0,0.0,1.0,3,1.0,Indication: Treatment
DOID_9778,DB01046,fa77ef52-a1a1-485e-96d4-cf2ff432a991.xml,"['Amitiza is a chloride channel activator indicated for:', '\n                           ', 'Treatment of chronic idiopathic constipation in adults\n                                        ', '‰Û¢', '(1.1)', 'Treatment of opioid-induced constipation in adults with chronic, non-cancer pain ( )\n                                        ', '‰Û¢', '1.2', 'Treatment of irritable bowel syndrome with constipation in women ‰ä´ 18 years old\n                                        ', '‰Û¢', '(1.3)', '\xa0', '\n                           ', 'Limitations of Use:', '\n                           ', 'Effectiveness of Amitiza in the treatment of opioid-induced constipation in patients taking diphenylheptane opioids (e.g., methadone) has not been established ( ) ( )\n                                        ', '\xa0', '1', '14.2', 'Amitiza is indicated for the treatment of chronic idiopathic constipation in adults.\n                                    ', '', '\n                           ', 'Amitiza', 'is indicated for the treatment of', 'opioid', '-induced constipation (OIC) in adults with chronic non-cancer pain.', '\n                           ', '\n                              ', 'Limitations of Use:', '\n                           ', '\n                              ', '‰Û¢', 'Effectiveness of', 'Amitiza', 'in the treatment of', 'opioid', '-induced constipation in patients taking', 'diphenylheptane', None, 'opioids', '(e.g., methadone) has not been established.\n                                            ', '[see Clinical Studies ( )]\n                                                ', '14.2', 'Amitiza is indicated for the treatment of irritable bowel syndrome with constipation (IBS-C) in women ‰ä´ 18 years old.']",0.0,0.0,0.0,0.0,1.0,3,1.0,Indication: Treatment
DOID_9778,DB08890,114152bc-d286-4228-9b01-9814473d3875.xml,"['LINZESS is indicated in adults for the treatment of:', '\n                     ', 'irritable bowel syndrome with constipation (IBS-C) ', None, 'chronic idiopathic constipation (CIC).', 'LINZESS is a guanylate cyclase-C agonist indicated in adults for treatment of:', '\n                           ', 'Irritable bowel syndrome with constipation. (IBS-C) (', '1', None, 'Chronic idiopathic constipation. (CIC) (', '1']",0.0,0.0,0.0,0.0,1.0,3,1.0,Indication: Treatment
DOID_9778,DB00804,827353c7-d588-04d4-e053-2a91aa0a2f49.xml,"['\n                     ', None, 'Dicyclomine hydrochloride injection is an antispasmodic and anticholinergic (antimuscarinic) agent indicated for the treatment of functional bowel/irritable bowel syndrome \n         \n \n    ', '(1)', 'Dicyclomine hydrochloride injection is indicated for the treatment of patients with functional bowel/irritable bowel syndrome.']",0.0,0.0,0.0,0.0,1.0,3,1.0,Indication: Treatment
