DO_ID,DB_ID,Label_ID,Contraindication,Effect,IDK,Indication: Symptomatic Relief,Indication: Treatment,worker_answers,inter_agree_workers,relation,Section,Set_ID,Drug_Brand_Name,UNII_ID,Context,WordCount,Drug_name,Unnamed: 0,disease,Annotation
DOID_1040,DB00480,1f462eb0-4995-4b06-93ce-27e3fcbe32d5.xml,,,,,,,,Contraindication,Indications,5fa97bf5-28a2-48f1-8955-f56012d296be,Revlimid,,"REVLIMID is a thalidomide analogue indicated for the treatment of adult patients with:
 
 Multiple myeloma (MM), in combination with dexamethasone (
 1.1
 MM, as maintenance following autologous hematopoietic stem cell transplantation (auto-HSCT) (
 1.1
 Transfusion-dependent anemia due to low- or intermediate-1-risk myelodysplastic syndromes (MDS) associated with a deletion 5q abnormality with or without additional cytogenetic abnormalities (
 1.2
 Mantle cell lymphoma (MCL) whose disease has relapsed or progressed after two prior therapies, one of which included bortezomib (
 1.3
 Previously treated follicular lymphoma (FL), in combination with a rituximab product (
 1.4
 Previously treated marginal zone lymphoma (MZL), in combination with a rituximab product (
 1.5
 
 Limitations of Use:
 
 REVLIMID is not indicated and is not recommended for the treatment of patients with chronic lymphocytic leukemia (CLL) outside of controlled clinical trials (
 1.4
 REVLIMID in combination with dexamethasone is indicated for the treatment of adult patients with multiple myeloma (MM).
 REVLIMID is indicated as maintenance therapy in adult patients with MM following autologous hematopoietic stem cell transplantation (auto-HSCT).
 REVLIMID is indicated for the treatment of adult patients with transfusion-dependent anemia due to low- or intermediate-1-risk myelodysplastic syndromes (MDS) associated with a deletion 5q cytogenetic abnormality with or without additional cytogenetic abnormalities.
 REVLIMID is indicated for the treatment of adult patients with mantle cell lymphoma (MCL) whose disease has relapsed or progressed after two prior therapies, one of which included bortezomib.
 
 REVLIMID in combination with a rituximab product, is indicated for the treatment of adult patients with previously treated follicular lymphoma (FL).
 
 REVLIMID in combination with a rituximab product, is indicated for the treatment of adult patients with previously treated marginal zone lymphoma (MZL).
 REVLIMID is not indicated and is not recommended for the treatment of patients with CLL outside of controlled clinical trials
 [see
 Warnings and Precautions (5.5)",,LENALIDOMIDE,72.0,CLL,CLL
DOID_14320,DB00404,1f7b926e-6962-4437-a2ea-02120983631b.xml,,,,,,,,Indication: Treatment,Indications,ff1630b4-2044-433c-96bc-0bb4ae8d42a0,Alprazolam,,"Alprazolam Orally Disintegrating Tablets, USP is a benzodiazepine indicated for:
 
 
 *
 
 1.1
 
 14
 
 *
 
 1.2
 The efficacy of alprazolam in the treatment of panic disorder was established in 2 short-term, placebo-controlled trials. (
 
 14
 Alprazolam Orally Disintegrating Tablets, USP is indicated for the treatment of generalized anxiety disorder.
 The efficacy of alprazolam in the treatment of generalized anxiety disorder was demonstrated in 5 short-term, placebo-controlled trials. [see
 Clinical Studies
 
 14.1
 Alprazolam is also indicated for the treatment of panic disorder, with or without agoraphobia.
 The efficacy of alprazolam in the treatment of panic disorder was established in 2 short-term, placebo-controlled trials. [see
 Clinical Studies
 
 14.2
 Demonstrations of the effectiveness of Alprazolam by systematic clinical study are limited to 4 months in duration for generalized anxiety disorder and 4 to 10 weeks duration for panic disorder; however, patients with panic disorder have been treated on an open basis for up to 8 months without apparent loss of benefit. The physician should periodically reassess the usefulness of the drug for the individual patient.",,ALPRAZOLAM,73.0,generalized anxiety disorder,GENERALIZED ANXIETY DISORDER
DOID_1686,DB04896,2007f488-af03-4d97-b61c-f51541d117cf.xml,,,,,,,,Contraindication,Contraindication,9b3d078b-d12f-47ef-baa4-35b88b090ed4,SAVELLA,,"Use of monoamine oxidase inhibitors concomitantly or in close temporal proximity (
 4.1
 Use in patients with uncontrolled narrow-angle glaucoma (
 4.2
 Concomitant use of Savella in patients taking monoamine oxidase inhibitors (MAOIs) is contraindicated. In patients receiving a serotonin reuptake inhibitor in combination with a monoamine oxidase inhibitor (MAOI), there have been reports of serious, sometimes fatal, reactions including hyperthermia, rigidity, myoclonus, autonomic instability with possible rapid fluctuations of vital signs, and mental status changes that include extreme agitation progressing to delirium and coma. These reactions have also been reported in patients who have recently discontinued serotonin reuptake inhibitors and have been started on an MAOI. Some cases presented with features resembling neuroleptic malignant syndrome. The effects of combined use of Savella and MAOIs have not been evaluated in humans. Therefore, it is recommended that Savella should not be used in combination with an MAOI, or within 14 days of discontinuing treatment with an MAOI. Similarly, at least 5 days should be allowed after stopping Savella before starting an MAOI [see
 Dosage and Administration (
 2.5
 5.2
 In clinical trials, Savella was associated with an increased risk of mydriasis. Mydriasis has been reported with other dual reuptake inhibitors of norepinephrine and serotonin; therefore, do not use Savella in patients with uncontrolled narrow-angle glaucoma.",,MILNACIPRAN,74.0,glaucoma,GLAUCOMA
DOID_0050486,DB00973,2091ff9e-7f70-41da-8dcd-da67124f1b5d.xml,,,,,,,,Contraindication,Contraindication,3fadf4e9-017d-4ccd-91dc-a89b981eb138,Ezetimibe,,"Ezetimibe is contraindicated in the following conditions:
 
 The combination of ezetimibe with a statin is contraindicated in patients with active liver disease or unexplained persistent elevations in hepatic transaminase levels.
 Women who are pregnant or may become pregnant. Because statins decrease cholesterol synthesis and possibly the synthesis of other biologically active substances derived from cholesterol, ezetimibe in combination with a statin may cause fetal harm when administered to pregnant women. Additionally, there is no apparent benefit to therapy during pregnancy, and safety in pregnant women has not been established. If the patient becomes pregnant while taking this drug, the patient should be apprised of the potential hazard to the fetus and the lack of known clinical benefit with continued use during pregnancy
 [see
 Use in Specific Populations (8.1)
 Nursing mothers. Because statins may pass into breast milk, and because statins have the potential to cause serious adverse reactions in nursing infants, women who require ezetimibe treatment in combination with a statin should be advised not to nurse their infants
 [see
 Use in Specific Populations (8.3)
 Patients with a known hypersensitivity to any component of this product. Hypersensitivity reactions including anaphylaxis, angioedema, rash and urticaria have been reported with ezetimibe
 [see
 Adverse Reactions (6.2)
 
 Statin contraindications apply when ezetimibe is used with a statin:
 
 Active liver disease, which may include unexplained persistent elevations in hepatic transaminase levels (4, 5.2)
 Women who are pregnant or may become pregnant (4, 8.1)
 Nursing mothers (4, 8.3)
 
 Known hypersensitivity to product components (4, 6.2)",,EZETIMIBE,75.0,rash,RASH
DOID_6364,DB00216,21c04c59-43e9-4615-ad81-c8c2c6d4d132.xml,,,,,,,,Contraindication,Contraindication,e0dfeb1f-f0f0-449a-81ae-2c8fdddcff10,Eletriptan hydrobromide,,"History of coronary artery disease (CAD) or coronary artery vasospasm (
 4
 Wolff-Parkinson-White syndrome or other cardiac accessory conduction pathway disorders(
 4
 History of stroke, transient ischemic attack, or history or current evidence of hemiplegic or basilar migraine (
 4
 Peripheral vascular disease (
 4
 Ischemic bowel disease (
 4
 Uncontrolled hypertension (
 4
 Within 24 hours of treatment with another 5-HT
 1
 4
 Hypersensitivity to eletriptan hydrobromide (angioedema and anaphylaxis seen) (
 4
 Within at least 72 hours of treatment with the following potent CYP3A4 inhibitors: ketoconazole, itraconazole, nefazodone, troleandomycin, clarithromycin, ritonavir, or nelfinavir (
 4
 Eletriptan hydrobromide is contraindicated in patients with:
 
 Ischemic coronary artery disease (CAD) (angina pectoris, history of myocardial infarction, or documented silent ischemia) or coronary artery vasospasm, including Prinzmetal's angina [see Warnings and Precautions (
 5.1
 Wolff-Parkinson-White syndrome or arrhythmias associated with other cardiac accessory conduction pathway disorders [see Warnings and Precautions (
 5.2
 History of stroke, transient ischemic attack (TIA), or history or current evidence of hemiplegic or basilar migraine because these patients are at a higher risk of stroke [see Warnings and Precautions (
 5.4
 Peripheral vascular disease [see Warnings and Precautions (
 5.5
 Ischemic bowel disease [see Warnings and Precautions (
 5.5
 Uncontrolled hypertension [see Warnings and Precautions (
 5.8
 Recent use (i.e., within 24 hours) of another 5-hydroxytryptamine1 (5-HT
 1
 7.1
 Hypersensitivity to eletriptan hydrobromide (angioedema and anaphylaxis seen) [see Warnings and Precautions (
 5.9
 Recent use (i.e., within at least 72 hours) of the following potent CYP3A4 inhibitors: ketoconazole, itraconazole, nefazodone, troleandomycin, clarithromycin, ritonavir, or nelfinavir [see Drug Interactions (
 7.2
 12.3",,ELETRIPTAN,76.0,migraine,MIGRAINE
DOID_1612,DB00783,22b2809b-54fe-46c3-91a6-4f35be19e8ac.xml,,,,,,,,Contraindication,Contraindication,53016d30-6b5f-49da-ac16-85ef415a5805,DOTTI,,"DOTTI is contraindicated in women with any of the following conditions:
 
 Undiagnosed abnormal genital bleeding
 Known, suspected or history of breast cancer
 Known or suspected estrogen-dependent neoplasia
 Active DVT, PE, or a history of these conditions
 Active arterial thromboembolic disease (for example, stroke and MI), or a history of these conditions
 Known anaphylactic reaction or angioedema or hypersensitivity with DOTTI
 Known liver impairment or disease
 Known protein C, protein S, or antithrombin deficiency, or other known thrombophilic disorders
 Known or suspected pregnancy
 
 Undiagnosed abnormal genital bleeding
 (4
 5.2)
 Known, suspected, or history of breast cancer
 (4
 5.2)
 Known or suspected estrogen-dependent neoplasia
 (4
 5.2)
 Active DVT, PE or a history of these conditions
 (4
 5.1)
 Active arterial thromboembolic disease (for example, stroke and MI), or a history of these conditions
 (4
 5.1)
 Known anaphylactic reaction or angioedema or hypersensitivity with DOTTI
 (4
 5.15)
 Known liver impairment or disease
 (4
 5.10)
 Known protein C, protein S, or antithrombin deficiency, or other known thrombophilic disorders
 (4)
 Known or suspected pregnancy
 (4
 8.1)",,ESTRADIOL,77.0,breast cancer,BREAST CANCER
DOID_6713,DB00918,2397e6e9-ea0e-4f49-ba86-76d225c8e292.xml,,,,,,,,Contraindication,Contraindication,c41a4579-9db0-402b-81b1-0adf5b3978c3,Almotriptan Malate,,"Ischemic heart disease, coronary artery vasospasm, or other significant underlying cardiovascular disease (
 4.1
 Cerebrovascular syndromes (e.g., history of stroke or TIA) (
 4.2
 Peripheral vascular disease (including ischemic bowel disease) (
 4.3
 Uncontrolled hypertension (
 4.4
 Do not use almotriptan malate within 24 hours of an ergotamine-containing, or ergot-type medication, or of another 5-HT
 1
 4.5
 4.6
 Hemiplegic or basilar migraine (
 4.7
 Known hypersensitivity to almotriptan malate (
 4.8
 Do not use almotriptan malate in patients with ischemic heart disease (angina pectoris, history of myocardial infarction, or documented silent ischemia), or in patients who have symptoms or findings consistent with ischemic heart disease, coronary artery vasospasm, including Prinzmetal's variant angina, or other significant underlying cardiovascular disease
 [see Warnings and Precautions (
 5.1
 Do not use almotriptan malate tablets in patients with cerebrovascular syndromes including (but not limited to) stroke of any type as well as transient ischemic attacks
 [see Warnings and Precautions (
 5.3
 Do not use almotriptan malate tablets in patients with peripheral vascular disease including (but not limited to) ischemic bowel disease
 [see Warnings and Precautions (
 5.4
 Because almotriptan malate may increase blood pressure, do not use almotriptan malate tablets in patients with uncontrolled hypertension
 [see Warnings and Precautions (
 
 5.7
 )]
 Do not use almotriptan malate tablets and ergotamine-containing or ergot-derived medications like dihydroergotamine, ergotamine tartrate, or methysergide within 24 hours of each other
 [see Drug Interactions (
 7.1
 Almotriptan malate tablets and other 5-HT
 1
 [see Warnings and Precautions (
 5.1
 5.2
 Do not use almotriptan malate tablets in patients with hemiplegic or basilar migraine.
 Almotriptan malate tablets are contraindicated in patients with known hypersensitivity to almotriptan or any of its inactive ingredients.",,ALMOTRIPTAN,78.0,stroke,STROKE
DOID_552,DB00207,23cbdaeb-6dc7-42a8-ac59-fcccd1789c7e.xml,,,,,,,,Indication: Treatment,Indications,b69917c0-95d5-4b29-b0e3-07054a4fd79f,Azithromycin,,"To reduce the development of drug-resistant bacteria and maintain the effectiveness of azithromycin for injection, USP
 
 Azithromycin for injection, USP is a macrolide antibacterial drug indicated for mild to moderate infections caused by designated, susceptible bacteria:
 
 Community-acquired pneumonia in adults (
 1.1
 Pelvic inflammatory disease (
 1.2
 
 To reduce the development of drug-resistant bacteria and maintain the
 effectiveness of
 azithromycin for injection, USP and other antibacterial drugs, azithromycin for injection, USP should be used only to treat or prevent infections that are proven or strongly suspected to be caused by susceptible bacteria.
 Due to
 Chlamydophila pneumoniae, Haemophilus influenzae, Legionella pneumophila, Moraxella catarrhalis, Mycoplasma pneumoniae, Staphylococcus aureus,
 Streptococcus pneumoniae
 Due to
 Chlamydia trachomatis, Neisseria gonorrhoeae,
 Mycoplasma hominis
 [see
 Dosage and Administration (2)",,AZITHROMYCIN ANHYDROUS,79.0,pneumonia,PNEUMONIA
DOID_5844,DB00918,24da4379-1283-4c66-97bd-643b27a15368.xml,,,,,,,,Contraindication,Contraindication,35617039-9f33-401b-bac3-8f85c65fa2c7,Almotriptan Malate,,"*
 4.1
 
 *
 4.2
 
 *
 4.3
 
 *
 4.4
 
 *
 1
 4.5
 4.6
 
 *
 4.7
 
 *
 4.8
 Do not use almotriptan tablets (almotriptan malate) in patients with ischemic heart disease (angina pectoris, history of myocardial infarction, or documented silent ischemia), or in patients who have symptoms or findings consistent with ischemic heart disease, coronary artery vasospasm, including Prinzmetal's variant angina, or other significant underlying cardiovascular disease
 [see
 Warnings and Precautions (5.1)
 Do not use almotriptan tablets in patients with cerebrovascular syndromes including (but not limited to) stroke of any type as well as transient ischemic attacks
 [see
 Warnings and Precautions (5.3)
 Do not use almotriptan tablets in patients with peripheral vascular disease including (but not limited to) ischemic bowel disease
 [see
 Warnings and Precautions (5.4)
 Because almotriptan may increase blood pressure, do not use almotriptan tablets in patients with uncontrolled hypertension
 [see
 Warnings and Precautions (5.7)
 Do not use almotriptan tablets and ergotamine-containing or ergot-derived medications like dihydroergotamine, ergotamine tartrate, or methysergide within 24 hours of each other
 [see
 Drug Interactions (7.1)
 Almotriptan tablets and other 5-HT
 1
 [see
 Warnings and Precautions (5.1)
 (5.2)
 Do not use almotriptan tablets in patients with hemiplegic or basilar migraine.
 Almotriptan tablets are contraindicated in patients with known hypersensitivity to almotriptan or any of their inactive ingredients.",,ALMOTRIPTAN,80.0,myocardial infarction,MYOCARDIAL INFARCTION
DOID_0090019,DB00973,26156741-519a-4ae4-b4b5-e6d630fdd551.xml,,,,,,,,Indication: Treatment,Indications,11828685-dc27-42d8-a6ff-f110018207d1,Ezetimibe,,"Therapy with lipid-altering agents should be only one component of multiple risk factor intervention in individuals at significantly increased risk for atherosclerotic vascular disease due to hypercholesterolemia. Drug therapy is indicated as an adjunct to diet when the response to a diet restricted in saturated fat and cholesterol and other nonpharmacologic measures alone has been inadequate.
 Ezetimibe is an inhibitor of intestinal cholesterol (and related phytosterol) absorption indicated as an adjunct to diet to:
 
 Reduce elevated total-C, LDL-C, Apo B, and non-HDL-C in patients with primary hyperlipidemia, alone or in combination with an HMG-CoA reductase inhibitor (statin) (
 1.1
 Reduce elevated total-C, LDL-C, Apo B, and non-HDL-C in patients with mixed hyperlipidemia in combination with fenofibrate (
 1.1
 Reduce elevated total-C and LDL-C in patients with homozygous familial hypercholesterolemia (HoFH), in combination with atorvastatin or simvastatin (
 1.2
 Reduce elevated sitosterol and campesterol in patients with homozygous sitosterolemia (phytosterolemia) (
 1.3
 Limitations of Use (
 1.4
 
 The effect of ezetimibe on cardiovascular morbidity and mortality has not been determined.
 Ezetimibe has not been studied in Fredrickson Type I, III, IV, and V dyslipidemias.
 
 Monotherapy
 
 
 Combination Therapy with HMG-
 CoA
 
 Reductase
 Inhibitors (
 Statins
 )
 
 Combination Therapy with
 Fenofibrate
 
 The combination of ezetimibe and atorvastatin or simvastatin is indicated for the reduction of elevated total-C and LDL-C levels in patients with HoFH, as an adjunct to other lipid-lowering treatments (e.g., LDL apheresis) or if such treatments are unavailable.
 Ezetimibe tablets are indicated as adjunctive therapy to diet for the reduction of elevated sitosterol and campesterol levels in patients with homozygous familial sitosterolemia.
 The effect of ezetimibe tablets on cardiovascular morbidity and mortality has not been determined.
 Ezetimibe tablets have not been studied in Fredrickson Type I, III, IV, and V dyslipidemias.",,EZETIMIBE,81.0,phytosterolemia,PHYTOSTEROLEMIA
DOID_5844,DB00315,2687a801-fb6c-c055-1900-99ce5d0497bd.xml,,,,,,,,Contraindication,Contraindication,8b4fe798-ccbd-e0cc-d219-5a70d8115f43,Zolmitriptan,,"Zolmitriptan is contraindicated in patients with:
 
 Ischemic coronary artery disease (angina pectoris, history of myocardial infarction, or documented silent ischemia), other significant underlying cardiovascular disease, or coronary artery vasospasm including Prinzmetal's angina [see
 
 Warnings and Precautions
 5.1
 Wolff-Parkinson-White syndrome or arrhythmias associated with other cardiac accessory conduction pathway disorders [see
 
 
 Warnings and Precautions
 5.2
 History of stroke, transient ischemic attack (TIA), or history of hemiplegic or basilar migraine because these patients are at a higher risk of stroke [see
 
 Warnings and Precautions
 5.4
 Peripheral vascular disease (PVD) [see
 
 Warnings
 and
 Precautions
 (5.5
 )
 Ischemic bowel disease [see
 
 Warnings and Precautions
 5.5
 Uncontrolled hypertension [see
 
 Warnings and Precautions
 5.8
 Recent use (i.e., within 24 hours) of another 5-HT
 1
 
 Drug Interactions
 7.1
 7.3
 Concurrent administration of a monoamine oxidase (MAO)-A inhibitor or recent use of a MAO-A inhibitor (that is within 2 weeks) [see
 
 Drug Interactions (7.2)
 
 Clinical Pharmacology (12.3)
 Known hypersensitivity to zolmitriptan tablets (angioedema and anaphylaxis seen) [see
 
 Adverse Reactions
 6.2
 
 History of coronary artery disease (CAD) or coronary vasospasm (
 4
 Symptomatic Wolff-Parkinson-White syndrome or other cardiac accessory conduction pathway disorders (
 4
 History of stroke, transient ischemic attack, or hemiplegic or basilar migraine (
 4
 Peripheral vascular disease (
 4
 Ischemic bowel disease (
 4
 Uncontrolled hypertension (
 4
 Recent (within 24 hours) use of another 5-HT
 1
 4
 Monamine oxidase (MAO)-A inhibitor used in past 2 weeks (
 4
 Known hypersensitivity to zolmitriptan tablets (
 4",,ZOLMITRIPTAN,82.0,myocardial infarction,MYOCARDIAL INFARCTION
DOID_6713,DB00286,26b38fc8-1c3a-442b-a113-75fc7ea3c862.xml,,,,,,,,Contraindication,Contraindication,a3b86b85-8923-42ae-aa31-a66a6e090327,Premarin,,"PREMARIN therapy is contraindicated in individuals with any of the following conditions:
 
 
 Undiagnosed abnormal genital bleeding
 
 Known, suspected, or history of breast cancer except in appropriately selected patients being treated for metastatic disease
 
 Known or suspected estrogen-dependent neoplasia
 
 Active DVT, PE, or a history of these conditions
 
 Active arterial thromboembolic disease (for example stroke and MI), or a history of these conditions
 
 Known anaphylactic reaction or angioedema with Premarin
 
 Known liver impairment or disease
 
 Known protein C, protein S or antithrombin deficiency, or other known thrombophilic disorders.
 
 Known or suspected pregnancy
 
 Undiagnosed abnormal genital bleeding (
 4
 Known, suspected, or history of breast cancer except in appropriately selected patients being treated for metastatic diseases (
 4
 5.2
 Known or suspected estrogen-dependent neoplasia (
 4
 5.2
 Active DVT, PE, or a history of these conditions (
 4
 5.1
 Active arterial thromboembolic disease (for example, stroke and MI), or a history of these conditions (
 4
 5.1
 Known anaphylactic reaction or angioedema with PREMARIN (
 5.7
 Known liver impairment or disease (
 4
 5.12
 Known protein C, protein S, or antithrombin deficiency, or other known thrombophilic disorders (
 4
 Known or suspected pregnancy (
 4
 8.1",,"ESTROGENS, CONJUGATED",83.0,stroke,STROKE
DOID_1612,DB00286,26b38fc8-1c3a-442b-a113-75fc7ea3c862.xml,,,,,,,,Contraindication,Contraindication,a3b86b85-8923-42ae-aa31-a66a6e090327,Premarin,,"PREMARIN therapy is contraindicated in individuals with any of the following conditions:
 
 
 Undiagnosed abnormal genital bleeding
 
 Known, suspected, or history of breast cancer except in appropriately selected patients being treated for metastatic disease
 
 Known or suspected estrogen-dependent neoplasia
 
 Active DVT, PE, or a history of these conditions
 
 Active arterial thromboembolic disease (for example stroke and MI), or a history of these conditions
 
 Known anaphylactic reaction or angioedema with Premarin
 
 Known liver impairment or disease
 
 Known protein C, protein S or antithrombin deficiency, or other known thrombophilic disorders.
 
 Known or suspected pregnancy
 
 Undiagnosed abnormal genital bleeding (
 4
 Known, suspected, or history of breast cancer except in appropriately selected patients being treated for metastatic diseases (
 4
 5.2
 Known or suspected estrogen-dependent neoplasia (
 4
 5.2
 Active DVT, PE, or a history of these conditions (
 4
 5.1
 Active arterial thromboembolic disease (for example, stroke and MI), or a history of these conditions (
 4
 5.1
 Known anaphylactic reaction or angioedema with PREMARIN (
 5.7
 Known liver impairment or disease (
 4
 5.12
 Known protein C, protein S, or antithrombin deficiency, or other known thrombophilic disorders (
 4
 Known or suspected pregnancy (
 4
 8.1",,"ESTROGENS, CONJUGATED",84.0,breast cancer,BREAST CANCER
DOID_3319,DB00877,26c745ce-ed4e-4b5f-9704-b6f3842c7881.xml,,,,,,,,Indication: Treatment,Indications,5908cd1a-fc5a-462f-99ed-1d8983e253c9,Sirolimus,,"Sirolimus is an mTOR inhibitor immunosuppressant indicated for the prophylaxis of organ rejection in patients aged >=13 years receiving renal transplants.
 
 
 -
 1.1
 
 -
 1.1
 1.1
 1.2
 14.3
 Sirolimus is an mTOR inhibitor indicated for the treatment of patients with lymphangioleiomyomatosis (
 1.3
 Sirolimus is indicated for the prophylaxis of organ rejection in patients aged 13 years or older receiving renal transplants.
 
 In patients at low- to moderate-immunologic risk,
 see
 Dosage and Administration (2.2)
 
 In patients at high-immunologic risk
 see
 Dosage and Administration (2.3)
 
 Clinical Studies (14.3)
 Cyclosporine withdrawal has not been studied in patients with Banff Grade 3 acute rejection or vascular rejection prior to cyclosporine withdrawal, those who are dialysis-dependent, those with serum creatinine >4.5 mg/dL, Black patients, patients of multi-organ transplants, secondary transplants, or those with high levels of panel-reactive antibodies [
 see
 Clinical Studies (14.2)
 
 In patients at high-immunologic risk,
 see
 Clinical Studies (14.3)
 
 In pediatric patients,
 see
 Adverse Reactions (6.5)
 Clinical Studies (14.6)
 The safety and efficacy of
 de novo
 see
 Warnings and Precautions (5.12)
 The safety and efficacy of
 conversion from calcineurin inhibitors to sirolimus
 see
 Clinical Studies (14.4)
 Sirolimus is indicated for the treatment of patients with lymphangioleiomyomatosis (LAM).",,SIROLIMUS,85.0,lymphangioleiomyomatosis,LYMPHANGIOLEIOMYOMATOSIS
DOID_2841,DB06204,274e3e2d-6cdf-42a6-aa41-2c51fe5e3e4b.xml,,,,,,,,Contraindication,Contraindication,ad05d6a0-addc-46e9-a5bd-7892b262b090,Nucynta,,"NUCYNTA tablets are contraindicated in patients with:
 
 Significant respiratory depression
 [see Warnings and Precautions (
 5.2
 Acute or severe bronchial asthma in an unmonitored setting or in the absence of resuscitative equipment
 [see Warnings and Precautions (
 5.5
 Known or suspected gastrointestinal obstruction, including suspected paralytic ileus
 [see Warnings and Precautions (
 5.10
 Hypersensitivity to tapentadol (e.g. anaphylaxis, angioedema) or to any other ingredients of the product
 [see Adverse Reactions (
 6.2
 Concurrent use of monoamine oxidase inhibitors (MAOIs) or use of MAOIs within the last 14 days
 [see Drug Interactions (
 7
 
 Significant respiratory depression (
 4
 Acute or severe bronchial asthma in an unmonitored setting or in absence of resuscitative equipment. (
 4
 Known or suspected gastrointestinal obstruction, including paralytic ileus (
 4
 Hypersensitivity to tapentadol (
 4
 Concurrent use of monoamine oxidase inhibitors (MAOIs) or use of MAOIs within the last 14 days. (
 4",,TAPENTADOL,86.0,asthma,ASTHMA
DOID_9181,DB00916,277eba92-6e30-4eab-9227-5a3c2828a046.xml,,,,,,,,Indication: Treatment,Indications,5462a012-049d-4399-bc6c-3ba144643a74,Metronidazole,,"Metronidazole Tablets USP are indicated for the treatment of
 T. vaginalis
 Metronidazole Tablets USP are indicated in the treatment of asymptomatic
 T. vaginalis
 
 T. vaginalis
 Metronidazole Tablets USP are indicated in the treatment of acute intestinal amebiasis (amebic dysentery) and amebic liver abscess.
 In amebic liver abscess, metronidazole tablets USP therapy does not obviate the need for aspiration or drainage of pus.
 Metronidazole Tablets USP are indicated in the treatment of serious infections caused by susceptible anaerobic bacteria. Indicated surgical procedures should be performed in conjunction with metronidazole tablets USP therapy. In a mixed aerobic and anaerobic infection, antimicrobials appropriate for the treatment of the aerobic infection should be used in addition to metronidazole tablets USP.
 INTRA-ABDOMINAL INFECTIONS,
 
 Bacteroides
 B. fragilis
 B. fragilis, B. distasonis, B. ovatus, B. thetaiotaomicron, B. vulgatus
 Clostridium
 Eubacterium
 Peptococcus
 ,
 Peptostreptococcus
 SKIN AND SKIN STRUCTURE INFECTIONS
 
 Bacteroides
 B. fragilis
 Clostridium
 Peptococcus
 , Peptostreptococcus
 Fusobacterium
 GYNECOLOGIC INFECTIONS, including endometritis, endomyometritis, tubo-ovarian abscess, and postsurgical vaginal cuff infection, caused by
 Bacteroides
 B. fragilis
 Clostridium
 Peptococcus
 , Peptostreptococcus
 Fusobacterium
 BACTERIAL SEPTICEMIA
 
 Bacteroides
 B. fragilis
 Clostridium
 BONE AND JOINT INFECTIONS,
 
 Bacteroides
 B. fragilis
 CENTRAL NERVOUS SYSTEM (CNS) INFECTIONS, including meningitis and brain abscess, caused by
 Bacteroides
 B. fragilis
 LOWER RESPIRATORY TRACT INFECTIONS, including pneumonia, empyema, and lung abscess, caused by
 Bacteroides
 B. fragilis
 ENDOCARDITIS
 
 Bacteroides
 B. fragilis
 To reduce the development of drug-resistant bacteria and maintain the effectiveness of metronidazole tablets USP and other antibacterial drugs, metronidazole tablets USP should be used only to treat or prevent infections that are proven or strongly suspected to be caused by susceptible bacteria. When culture and susceptibility information are available, they should be considered in selecting or modifying antibacterial therapy. In the absence of such data, local epidemiology and susceptibility patterns may contribute to the empiric selection of therapy.",,METRONIDAZOLE,87.0,amebiasis,AMEBIASIS
DOID_1921,DB00066,27d4c587-7424-4bca-b316-962d6e92b7ac.xml,,,,,,,,Indication: Treatment,Indications,96f11b5d-cc7b-48aa-830a-a28e1962d871,Follistim AQ,,"Follistim
 (r)
 
 
 In Women for:
 Follistim AQ Cartridge is a gonadotropin indicated:
 
 In Women for:
 
 Induction of Ovulation and Pregnancy in Anovulatory Infertile Women in Whom the Cause of Infertility is Functional and Not Due to Primary Ovarian Failure (
 1.1
 Pregnancy in Normal Ovulatory Women Undergoing Controlled Ovarian Stimulation as Part of an In Vitro Fertilization (IVF) or Intracytoplasmic Sperm Injection (ICSI) Cycle (
 1.2
 
 In Men for:
 
 Induction of Spermatogenesis in Men with Primary and Secondary Hypogonadotropic Hypogonadism (HH) in Whom the Cause of Infertility is Not Due to Primary Testicular Failure (
 1.3
 Prior to initiation of treatment with Follistim AQ Cartridge:
 
 Women should have a complete gynecologic and endocrinologic evaluation.
 Primary ovarian failure should be excluded.
 The possibility of pregnancy should be excluded.
 Tubal patency should be demonstrated.
 The fertility status of the male partner should be evaluated.
 Prior to initiation of treatment with Follistim AQ Cartridge:
 
 Women should have a complete gynecologic and endocrinologic evaluation and diagnosis of cause of infertility.
 The possibility of pregnancy should be excluded.
 The fertility status of the male partner should be evaluated.
 
 
 In Men
 for:
 Prior to initiation of treatment with Follistim AQ Cartridge:
 
 Men should have a complete medical and endocrinologic evaluation.
 Hypogonadotropic hypogonadism should be confirmed and primary testicular failure should be excluded.
 Serum testosterone levels should be normalized with human chorionic gonadotropin (hCG) treatment.
 The fertility status of the female partner should be evaluated.",,follitropin,88.0,Hypogonadotropic hypogonadism,HYPOGONADOTROPIC HYPOGONADISM
